"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
650,9,-2,17,Inf,NA,6.29431653022766
650,10,-2,17,NA,NA,0.0314223766326904
650,11,-2,17,NA,NA,0.0430259704589844
650,12,-2,17,NA,NA,0.0293543338775635
700,5,-2,17,Inf,NA,3.1832869052887
700,6,-2,17,Inf,NA,2.80835509300232
700,7,-2,17,Inf,NA,2.39948225021362
700,8,-2,17,Inf,NA,2.17900490760803
700,9,-2,17,Inf,NA,2.10397696495056
700,10,-2,17,NA,NA,0.0295562744140625
700,11,-2,17,NA,NA,0.0421888828277588
700,12,-2,17,NA,NA,0.0304341316223145
750,5,-2,17,Inf,NA,3.27614498138428
750,6,-2,17,Inf,NA,2.7558479309082
750,7,-2,17,Inf,NA,2.47103905677795
750,8,-2,17,Inf,NA,2.20781779289246
750,9,-2,17,Inf,NA,2.67006134986877
750,10,-2,17,NA,NA,0.0290799140930176
750,11,-2,17,NA,NA,0.0290722846984863
750,12,-2,17,NA,NA,0.0290572643280029
800,5,-2,17,Inf,NA,3.21442008018494
800,6,-2,17,Inf,NA,2.90365099906921
800,7,-2,17,Inf,NA,2.53634428977966
800,8,-2,17,Inf,NA,2.25198197364807
800,9,-2,17,Inf,NA,2.24417066574097
800,10,-2,17,NA,NA,0.0299222469329834
800,11,-2,17,NA,NA,0.0290038585662842
800,12,-2,17,NA,NA,0.0292465686798096
850,5,-2,17,Inf,NA,3.25470113754272
850,6,-2,17,Inf,NA,2.90333652496338
850,7,-2,17,Inf,NA,2.55471205711365
850,8,-2,17,Inf,NA,2.27894687652588
850,9,-2,17,Inf,NA,2.25222682952881
850,10,-2,17,NA,NA,0.0307905673980713
850,11,-2,17,NA,NA,0.0317113399505615
850,12,-2,17,NA,NA,0.0319528579711914
900,5,-2,17,Inf,NA,3.40685892105103
900,6,-2,17,Inf,NA,3.04793190956116
900,7,-2,17,Inf,NA,2.64107441902161
900,8,-2,17,Inf,NA,2.44488739967346
900,9,-2,17,Inf,NA,2.32190871238708
900,10,-2,17,NA,NA,0.0298812389373779
900,11,-2,17,NA,NA,0.0289504528045654
900,12,-2,17,NA,NA,0.029022216796875
950,5,-2,17,Inf,NA,3.89584040641785
950,6,-2,17,Inf,NA,2.97924566268921
950,7,-2,17,Inf,NA,2.63081526756287
950,8,-2,17,Inf,NA,2.39261794090271
950,9,-2,17,Inf,NA,2.36338925361633
950,10,-2,17,NA,NA,0.0291545391082764
950,11,-2,17,NA,NA,0.0297496318817139
950,12,-2,17,NA,NA,0.0297019481658936
1000,5,-2,17,Inf,NA,3.4520115852356
1000,6,-2,17,Inf,NA,2.96590638160706
1000,7,-2,17,Inf,NA,2.73784446716309
1000,8,-2,17,Inf,NA,2.47285628318787
1000,9,-2,17,Inf,NA,2.40666055679321
1000,10,-2,17,NA,NA,0.0287995338439941
1000,11,-2,17,NA,NA,0.0288472175598145
1000,12,-2,17,NA,NA,0.028770923614502
1050,5,-2,17,Inf,NA,3.45940780639648
1050,6,-2,17,Inf,NA,3.14921569824219
1050,7,-2,17,Inf,NA,2.86888146400452
1050,8,-2,17,Inf,NA,2.52305698394775
1050,9,-2,17,Inf,NA,2.45698666572571
1050,10,-2,17,NA,NA,0.0296344757080078
1050,11,-2,17,NA,NA,0.0289170742034912
1050,12,-2,17,NA,NA,0.0289838314056396
1100,5,-2,17,Inf,NA,3.60602712631226
1100,6,-2,17,Inf,NA,3.05659127235413
1100,7,-2,17,Inf,NA,2.81507182121277
1100,8,-2,17,Inf,NA,2.51661539077759
1100,9,-2,17,Inf,NA,2.50467133522034
1100,10,-2,17,NA,NA,0.0291085243225098
