"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
650,9,-2,7,Inf,NA,6.13902354240417
650,10,-2,7,NA,NA,0.0298080444335938
650,11,-2,7,NA,NA,0.0421173572540283
650,12,-2,7,NA,NA,0.0280592441558838
700,5,-2,7,Inf,NA,3.16295123100281
700,6,-2,7,Inf,NA,2.782790184021
700,7,-2,7,Inf,NA,2.38652944564819
700,8,-2,7,Inf,NA,2.28583383560181
700,9,-2,7,Inf,NA,2.08470225334167
700,10,-2,7,NA,NA,0.0332069396972656
700,11,-2,7,NA,NA,0.0472798347473145
700,12,-2,7,NA,NA,0.0355443954467773
750,5,-2,7,Inf,NA,3.17863059043884
750,6,-2,7,Inf,NA,2.70504879951477
750,7,-2,7,Inf,NA,2.57131433486938
750,8,-2,7,Inf,NA,2.4296088218689
750,9,-2,7,Inf,NA,2.63234233856201
750,10,-2,7,NA,NA,0.0275642871856689
750,11,-2,7,NA,NA,0.0276737213134766
750,12,-2,7,NA,NA,0.0276732444763184
800,5,-2,7,Inf,NA,3.17958474159241
800,6,-2,7,Inf,NA,2.70167875289917
800,7,-2,7,Inf,NA,2.54385161399841
800,8,-2,7,Inf,NA,2.27304673194885
800,9,-2,7,Inf,NA,2.28645253181458
800,10,-2,7,NA,NA,0.0287094116210938
800,11,-2,7,NA,NA,0.0279073715209961
800,12,-2,7,NA,NA,0.0277955532073975
850,5,-2,7,Inf,NA,3.21047401428223
850,6,-2,7,Inf,NA,2.79473662376404
850,7,-2,7,Inf,NA,2.50791358947754
850,8,-2,7,Inf,NA,2.23309826850891
850,9,-2,7,Inf,NA,2.19438362121582
850,10,-2,7,NA,NA,0.0276484489440918
850,11,-2,7,NA,NA,0.0272452831268311
850,12,-2,7,NA,NA,0.0277044773101807
900,5,-2,7,Inf,NA,3.27912974357605
900,6,-2,7,Inf,NA,2.81261515617371
900,7,-2,7,Inf,NA,2.58961820602417
900,8,-2,7,Inf,NA,2.38921236991882
