data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,ada,ga,FALSE,10,auc,12047.2470991611,0.958019875545649,0.836538461538462,0.917061391288196
Sonar,ada,ga,FALSE,10,auc,6141.79032444954,0.953654685613448,0.841346153846154,0.924305749048017
Sonar,ada,ga,FALSE,10,auc,8615.63801789284,0.956812482585679,0.870192307692308,0.93442927463546
Sonar,ada,ga,FALSE,10,auc,5405.60605430603,0.951657843410421,0.875,0.929413950032507
Sonar,ada,ga,FALSE,10,auc,7839.30299139023,0.956162347914925,0.841346153846154,0.919290424445064
Sonar,ada,ga,FALSE,10,auc,5939.6594004631,0.952633045416551,0.884615384615385,0.946038822327482
Sonar,ada,ga,FALSE,10,auc,4655.5967438221,0.953933314758058,0.870192307692308,0.930064084703259
Sonar,ada,ga,FALSE,10,auc,7743.50319075584,0.957648370019503,0.860576923076923,0.945481564038264
Sonar,ada,ga,FALSE,10,auc,9647.95958185196,0.953236741896535,0.831730769230769,0.921240828457322
Sonar,ada,ga,FALSE,10,auc,6608.13003993034,0.954304820284202,0.855769230769231,0.913532088789821
