data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,en,ga,FALSE,resub,class,18.5276684761047,1,0.740384615384615,0.828550199684221
Sonar,en,ga,FALSE,resub,class,12.4037439823151,1,0.759615384615385,0.832311693136436
Sonar,en,ga,FALSE,resub,class,12.9915163516998,1,0.721153846153846,0.805888362589393
Sonar,en,ga,FALSE,resub,class,16.448100566864,1,0.711538461538462,0.816011888176837
Sonar,en,ga,FALSE,resub,class,13.2676918506622,0.995192307692308,0.75,0.846382464939166
Sonar,en,ga,FALSE,resub,class,13.4982531070709,1,0.745192307692308,0.83681619764094
Sonar,en,ga,FALSE,resub,class,16.7288708686829,0.995192307692308,0.745192307692308,0.821305841924399
Sonar,en,ga,FALSE,resub,class,14.2787828445435,1,0.740384615384615,0.815129562552244
Sonar,en,ga,FALSE,resub,class,12.9698288440704,0.985576923076923,0.730769230769231,0.801755363611034
Sonar,en,ga,FALSE,resub,class,13.2804462909698,1,0.711538461538462,0.793164298318937
