data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,ada,ga,TRUE,10,class,769.293456554413,0.903846153846154,0.850961538461538,0.92346986161419
Sonar,ada,ga,TRUE,10,class,880.578152418137,0.923076923076923,0.865384615384615,0.942695272592178
Sonar,ada,ga,TRUE,10,class,997.486769199371,0.913461538461538,0.855769230769231,0.936472555029256
Sonar,ada,ga,TRUE,10,class,665.267884016037,0.894230769230769,0.855769230769231,0.934336398253924
Sonar,ada,ga,TRUE,10,class,1027.10770392418,0.903846153846154,0.870192307692308,0.930528466610941
Sonar,ada,ga,TRUE,10,class,505.573291301727,0.913461538461538,0.850961538461538,0.936844060555401
Sonar,ada,ga,TRUE,10,class,842.149637460709,0.903846153846154,0.889423076923077,0.950589765022755
Sonar,ada,ga,TRUE,10,class,1104.42670845985,0.903846153846154,0.855769230769231,0.926441905823349
Sonar,ada,ga,TRUE,10,class,579.551769256592,0.884615384615385,0.879807692307692,0.943624036407542
Sonar,ada,ga,TRUE,10,class,682.882402420044,0.913461538461538,0.860576923076923,0.932850376149345
