data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,en,ga,50,10,class,12.5510070323944,0.816455696202532,0.778846153846154,0.859570911117303
Sonar,en,ga,50,10,class,8.26681089401245,0.810126582278481,0.730769230769231,0.837744961456302
Sonar,en,ga,50,10,class,10.6698865890503,0.822784810126582,0.725961538461538,0.815361753506083
Sonar,en,ga,50,10,class,9.80721020698547,0.854430379746835,0.759615384615385,0.84703259960992
Sonar,en,ga,50,10,class,10.4709868431091,0.835443037974684,0.759615384615385,0.851769295068264
Sonar,en,ga,50,10,class,10.1302785873413,0.829113924050633,0.759615384615385,0.840252623757778
Sonar,en,ga,50,10,class,10.0601403713226,0.80379746835443,0.740384615384615,0.827528559487323
Sonar,en,ga,50,10,class,8.42365908622742,0.822784810126582,0.759615384615385,0.842853162440792
Sonar,en,ga,50,10,class,9.27063369750977,0.829113924050633,0.75,0.839045230797809
Sonar,en,ga,50,10,class,9.31290173530579,0.822784810126582,0.764423076923077,0.851769295068263
