data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,en,hjn,0.75,10,auc,9.38115763664246,0.956060606060606,0.764423076923077,0.84118138757314
Sonar,en,hjn,0.75,10,auc,8.88901400566101,0.922962962962963,0.778846153846154,0.861428438748027
Sonar,en,hjn,0.75,10,auc,7.54518890380859,0.908545727136432,0.769230769230769,0.863193089997214
Sonar,en,hjn,0.75,10,auc,8.8006649017334,0.946875,0.778846153846154,0.852047924212873
Sonar,en,hjn,0.75,10,auc,7.45363402366638,0.918518518518519,0.735576923076923,0.816569146466053
Sonar,en,hjn,0.75,10,auc,7.70336508750916,0.940625,0.75,0.826878424816569
Sonar,en,hjn,0.75,10,auc,7.29852771759033,0.949025487256372,0.745192307692308,0.829943345407264
Sonar,en,hjn,0.75,10,auc,7.25648760795593,0.924107142857143,0.798076923076923,0.86087118045881
Sonar,en,hjn,0.75,10,auc,7.15058279037476,0.973333333333333,0.754807692307692,0.840066870994706
Sonar,en,hjn,0.75,10,auc,7.56901025772095,0.93491124260355,0.75,0.838487972508592
