data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Sonar,ada,ga,0.5,10,class,968.911291360855,0.923076923076923,0.841346153846154,0.919197548063527
Sonar,ada,ga,0.5,10,class,674.471194267273,0.884615384615385,0.884615384615385,0.942277328875267
Sonar,ada,ga,0.5,10,class,868.293784856796,0.903846153846154,0.875,0.938608711804588
Sonar,ada,ga,0.5,10,class,667.964473724365,0.923076923076923,0.860576923076923,0.930946410327853
Sonar,ada,ga,0.5,10,class,705.510316371918,0.903846153846154,0.822115384615385,0.919940559115816
Sonar,ada,ga,0.5,10,class,830.920198202133,0.903846153846154,0.850961538461538,0.919058233491223
Sonar,ada,ga,0.5,10,class,887.021404743195,0.884615384615385,0.836538461538462,0.926813411349493
Sonar,ada,ga,0.5,10,class,490.156358003616,0.894230769230769,0.860576923076923,0.937679947989226
Sonar,ada,ga,0.5,10,class,613.885266065598,0.894230769230769,0.817307692307692,0.921983839509612
Sonar,ada,ga,0.5,10,class,1176.97613382339,0.913461538461538,0.865384615384615,0.937726386179994
