"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
1900,9,-1,11,NA,NA,0.0493173599243164
1900,10,-1,11,NA,NA,0.478848934173584
1900,11,-1,11,NA,NA,0.00459194183349609
1900,12,-1,11,NA,NA,0.00477981567382812
1950,5,-1,11,Inf,NA,0.494361162185669
1950,6,-1,11,NA,NA,0.00460147857666016
1950,7,-1,11,NA,NA,0.00396203994750977
1950,8,-1,11,NA,NA,0.00415182113647461
1950,9,-1,11,NA,NA,0.00383186340332031
1950,10,-1,11,NA,NA,0.00417733192443848
1950,11,-1,11,NA,NA,0.00361156463623047
1950,12,-1,11,NA,NA,0.003692626953125
2000,5,-1,11,Inf,NA,0.428948640823364
2000,6,-1,11,NA,NA,0.00396418571472168
2000,7,-1,11,NA,NA,0.0034945011138916
2000,8,-1,11,NA,NA,0.00358080863952637
2000,9,-1,11,NA,NA,0.00377845764160156
2000,10,-1,11,NA,NA,0.00344681739807129
2000,11,-1,11,NA,NA,0.0037691593170166
2000,12,-1,11,NA,NA,0.00359106063842773
50,5,-2,11,5.90216164846231e+45,1.01378550521204e+46,0.105863094329834
50,6,-2,11,NA,NA,0.00414276123046875
50,7,-2,11,NA,NA,0.00455069541931152
50,8,-2,11,NA,NA,0.00480413436889648
50,9,-2,11,NA,NA,0.00461173057556152
50,10,-2,11,NA,NA,0.00440812110900879
50,11,-2,11,NA,NA,0.00458765029907227
50,12,-2,11,NA,NA,0.00429439544677734
100,5,-2,11,1.83211628358125e+93,3.12966286233007e+93,0.113519430160522
100,6,-2,11,NA,NA,0.00391530990600586
100,7,-2,11,NA,NA,0.00355768203735352
100,8,-2,11,NA,NA,0.00362420082092285
100,9,-2,11,NA,NA,0.00371074676513672
100,10,-2,11,NA,NA,0.0034792423248291
100,11,-2,11,NA,NA,0.00378036499023438
100,12,-2,11,NA,NA,0.00368309020996094
150,5,-2,11,1.80999637856028e+141,2.54325967502466e+141,0.117299795150757
150,6,-2,11,NA,NA,0.00368785858154297
150,7,-2,11,NA,NA,0.0038151741027832
150,8,-2,11,NA,NA,0.00359487533569336
150,9,-2,11,NA,NA,0.00367403030395508
150,10,-2,11,NA,NA,0.00377130508422852
150,11,-2,11,NA,NA,0.00349664688110352
150,12,-2,11,NA,NA,0.00385618209838867
200,5,-2,11,9.02129884158875e+188,Inf,0.124954700469971
200,6,-2,11,NA,NA,0.00368046760559082
