"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
1,300,2,0.816272531833967,0.813490606149411,268.541367769241
1,400,2,0.821895154622127,0.805945936505909,347.169947862625
1,500,2,0.826194807342484,0.813542602546509,430.658983945847
1,600,2,0.827765834297999,0.820814674014271,513.330934524536
1,700,2,0.828675376219613,0.821482490044554,590.47051525116
1,800,2,0.832065487018356,0.823428359245226,687.810110330582
1,900,2,0.833884570861584,0.825761444824295,752.218987226486
1,1000,2,0.839011079874318,0.82781170225477,840.924626111984
1,1100,2,0.837770795435753,0.832522633804014,936.21012878418
1,1200,2,0.840664792459071,0.834033049481361,1014.85390973091
1,1300,2,0.841822391268398,0.830552718017992,1096.28348875046
1,1400,2,0.84455101703324,0.840825248535496,1173.86558866501
0.01,100,3,0.771539606416405,0.763959910732402,124.916837692261
0.01,200,3,0.776004630395237,0.771147268094611,245.642143249512
0.01,300,3,0.776583429799901,0.77318047010039,365.76410651207
0.01,400,3,0.777079543575327,0.776881352061208,484.97597527504
0.01,500,3,0.778485199272366,0.768645885977126,606.518691301346
0.01,600,3,0.780138911857119,0.77389064039558,725.211268901825
0.01,700,3,0.780221597486357,0.771149760292056,844.989610671997
0.01,800,3,0.782454109475773,0.768278697617797,952.877336740494
0.01,900,3,0.782123366958823,0.78038131134998,1061.23207116127
0.01,1000,3,0.783198280138912,0.777152379389699,1185.12226295471
0.01,1100,3,0.784107822060526,0.780428542453753,1290.20233368874
0.01,1200,3,0.784934678352902,0.77842864993869,1397.8089568615
0.01,1300,3,0.785265420869853,0.781611603250704,1508.16071176529
0.01,1400,3,0.785265420869853,0.777581646947463,1609.24559617043
0.1,100,3,0.782536795105011,0.777301640779183,116.149297714233
0.1,200,3,0.791880271208864,0.790070960779162,221.900826454163
0.1,300,3,0.791384157433438,0.791101400349979,322.701769590378
0.1,400,3,0.794774268232181,0.783711629513906,431.402367353439
0.1,500,3,0.800396891020341,0.796408777171002,533.142755270004
0.1,600,3,0.802215974863569,0.795347716731743,642.517266273499
0.1,700,3,0.803704316189846,0.797049722162805,753.711426258087
0.1,800,3,0.804448486852985,0.801517618260202,861.322135448456
0.1,900,3,0.806598313213164,0.799888815810481,963.700155735016
0.1,1000,3,0.805771456920787,0.796295762273999,1067.37412500381
0.1,1100,3,0.809740367124194,0.802189735500516,1172.91546058655
0.1,1200,3,0.811311394079709,0.80666999996922,1277.85446190834
0.1,1300,3,0.812882421035224,0.808871012864204,1379.46706914902
0.1,1400,3,0.813874648586076,0.808427852906047,1471.14588427544
0.3,100,3,0.793285926905904,0.791004219196327,107.359839916229
0.3,200,3,0.800396891020341,0.795143270076292,217.305020570755
0.3,300,3,0.811311394079709,0.806036703305032,322.527499675751
0.3,400,3,0.809409624607243,0.80315198091149,424.939341545105
0.3,500,3,0.817678187531007,0.811354704523033,523.892836093903
0.3,600,3,0.818008930047958,0.814837725784252,622.425759077072
0.3,700,3,0.8207375558128,0.818839568821004,721.836918592453
0.3,800,3,0.824375723499256,0.811613135079513,826.545582532883
0.3,900,3,0.829502232511989,0.826900653742096,927.79262304306
0.3,1000,3,0.829171489995039,0.816624284329682,1028.05479288101
0.3,1100,3,0.828675376219613,0.826772643168251,1125.28968477249
0.3,1200,3,0.833553828344634,0.82291168955602,1219.73094630241
0.3,1300,3,0.835538283446337,0.831158114135803,1324.98557281494
0.3,1400,3,0.832561600793782,0.826498428294424,1408.29254746437
0.5,100,3,0.800148834132628,0.798293617785684,109.010548591614
0.5,200,3,0.809574995865719,0.802697030010668,217.92203950882
0.5,300,3,0.816603274350918,0.812868990545447,315.046914339066
0.5,400,3,0.821481726475939,0.810101864240251,421.357931613922
0.5,500,3,0.830659831321316,0.82486379365134,516.817618846893
0.5,600,3,0.831155945096742,0.827592449669141,619.373438596725
0.5,700,3,0.829750289399702,0.823236354687454,717.44401884079
0.5,800,3,0.837688109806516,0.832255339182078,812.746604204178
0.5,900,3,0.839920621795932,0.833438581143011,918.712721347809
0.5,1000,3,0.841822391268398,0.832250847346136,1016.40757036209
0.5,1100,3,0.843310732594675,0.839936643190169,1122.17254948616
0.5,1200,3,0.842401190673061,0.834932828762047,1217.56354904175
0.5,1300,3,0.84347610385315,0.841486066063186,1318.12024736404
0.5,1400,3,0.849181412270547,0.839325673833301,1420.56264305115
0.7,100,3,0.81197287911361,0.790503309197942,112.044457197189
0.7,200,3,0.821647097734414,0.813238850026851,217.87321639061
0.7,300,3,0.827187034893336,0.823097777328291,320.907417297363
0.7,400,3,0.836530510997189,0.832546221993146,417.94765663147
0.7,500,3,0.835951711592525,0.833148209262665,522.268126010895
0.7,600,3,0.838514966098892,0.834219262764122,616.901688098907
0.7,700,3,0.843558789482388,0.839030825924701,722.475298643112
0.7,800,3,0.845625930213329,0.835374860035425,823.003599643707
0.7,900,3,0.851331238630726,0.846175582916798,935.811232805252
0.7,1000,3,0.851165867372251,0.844942098746798,1046.36914014816
0.7,1100,3,0.855465520092608,0.848995589558536,1153.47387862206
0.7,1200,3,0.855548205721846,0.852579641432829,1239.71901416779
0.7,1300,3,0.854225235654043,0.850313444616223,1357.83473372459
0.7,1400,3,0.855217463204895,0.852370177797864,1466.16957378387
1,100,3,0.818505043823384,0.812401703833552,115.416071414948
1,200,3,0.824210352240781,0.821539954945827,217.143572330475
1,300,3,0.837770795435753,0.82031516908468,328.175179958344
1,400,3,0.84769307094427,0.842510728669247,441.017057657242
1,500,3,0.851496609889201,0.844988157404168,544.459224700928
1,600,3,0.851910038035389,0.849533897736156,643.917292356491
1,700,3,0.854969406317182,0.84816200760541,758.705806732178
1,800,3,0.856127005126509,0.848070502105017,868.601697683334
