"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.1,1100,1,0.778981313047792,0.774377868503244,678.415459156036
0.1,1200,1,0.778898627418555,0.775133912158062,738.174114227295
0.1,1300,1,0.779642798081693,0.776172019191937,795.84738945961
0.1,1400,1,0.777741028609228,0.768797532260971,854.800646066666
0.3,100,1,0.758640648255333,0.752596623821893,62.0275087356567
0.3,200,1,0.774268232181247,0.758718957787175,121.328111886978
0.3,300,1,0.775839259136762,0.775099347051947,181.683351278305
0.3,400,1,0.77765834297999,0.767616004379177,242.411126375198
0.3,500,1,0.782288738217298,0.777722964504584,302.105343580246
0.3,600,1,0.780965768149496,0.773733258058421,364.165392398834
0.3,700,1,0.782536795105011,0.776634500667719,425.50465130806
0.3,800,1,0.779890854969406,0.773331630090117,487.998535633087
0.3,900,1,0.784025136431288,0.769336937869543,547.897422790527
0.3,1000,1,0.782950223251199,0.775357254644325,611.505549430847
0.3,1100,1,0.785844220274516,0.777514938628249,671.185039043427
0.3,1200,1,0.786671076566893,0.780789243902751,737.227900743484
0.3,1300,1,0.786919133454606,0.780274485905486,796.115482807159
0.3,1400,1,0.788655531668596,0.773502925810906,864.171665906906
0.5,100,1,0.775343145361336,0.77262398851363,62.1355557441711
0.5,200,1,0.779146684306268,0.771189880214709,121.837669610977
0.5,300,1,0.781461881924921,0.771022306914717,183.865603923798
0.5,400,1,0.782288738217298,0.778461838378216,243.859530925751
0.5,500,1,0.784025136431288,0.775857703048204,305.555880069733
0.5,600,1,0.783777079543575,0.775176053085574,370.011608123779
0.5,700,1,0.787249875971556,0.772872158713682,427.164270877838
0.5,800,1,0.787249875971556,0.784031348976474,485.876208305359
0.5,900,1,0.787745989746982,0.776901815790694,554.693473339081
0.5,1000,1,0.791384157433438,0.783089730525355,616.492254972458
0.5,1100,1,0.792872498759716,0.784186107083833,680.9753947258
0.5,1200,1,0.792541756242765,0.787196467561745,746.114289522171
0.5,1300,1,0.794443525715231,0.790540300527987,805.888590574265
0.5,1400,1,0.790061187365636,0.788882528928088,859.569966316223
0.7,100,1,0.770630064494791,0.765675159268186,61.0884046554565
0.7,200,1,0.779229369935505,0.772626288577784,121.040674209595
0.7,300,1,0.7836117082851,0.773295330235566,180.7225253582
0.7,400,1,0.78675376219613,0.779933565203679,242.169576406479
0.7,500,1,0.787994046634695,0.781197778156312,303.949512720108
0.7,600,1,0.78815941789317,0.780573248139185,368.134145975113
0.7,700,1,0.792789813130478,0.790773639739254,433.218318223953
0.7,800,1,0.791962956838102,0.786109675423013,493.260355949402
0.7,900,1,0.796676037704647,0.786345641424069,557.736241102219
0.7,1000,1,0.795105010749132,0.792831997978981,615.536353111267
0.7,1100,1,0.796097238299983,0.795053349874148,684.543220996857
0.7,1200,1,0.80006614850339,0.795850517872825,742.69011425972
0.7,1300,1,0.800314205391103,0.790169799246684,805.598093271255
0.7,1400,1,0.802133289234331,0.792505898798295,855.641819000244
1,100,1,0.771539606416405,0.764751360962514,61.1156740188599
1,200,1,0.789482387960972,0.786380840243857,122.818246126175
1,300,1,0.783529022655862,0.781416639115838,185.699494123459
1,400,1,0.790722672399537,0.786551247093241,249.482578039169
1,500,1,0.797502893997023,0.786051292210775,310.127378940582
1,600,1,0.801554489829668,0.795089352639135,372.417168855667
1,700,1,0.80147180420043,0.798721330817605,437.300027608871
1,800,1,0.800975690425004,0.795906975548316,498.847784042358
1,900,1,0.805358028774599,0.796677302833626,556.715003728867
1,1000,1,0.8060195138085,0.795734327680663,617.950379371643
1,1100,1,0.806432941954688,0.799686117038955,679.275645256042
1,1200,1,0.808417397056392,0.800528598129721,731.703061580658
1,1300,1,0.806432941954688,0.798530234790766,791.972737312317
1,1400,1,0.812799735405986,0.806450333332145,854.800695896149
0.01,100,2,0.734331073259468,0.730714869645322,97.8668093681335
0.01,200,2,0.73457913014718,0.726585996518177,194.414163827896
0.01,300,2,0.741359351744667,0.733322354992954,290.340518474579
0.01,400,2,0.751695055399372,0.737367250266374,377.78467464447
0.01,500,2,0.763767157268067,0.760256044532927,465.369209527969
0.01,600,2,0.772201091450306,0.766067712689931,545.104830741882
0.01,700,2,0.769307094426989,0.764826504550261,627.169836997986
0.01,800,2,0.771787663304118,0.766349958429223,712.20956325531
0.01,900,2,0.775012402844386,0.772118550035847,793.680054426193
0.01,1000,2,0.773358690259633,0.765748146513075,883.894203901291
0.01,1100,2,0.773193319001158,0.772095812676624,978.457668542862
0.01,1200,2,0.773193319001158,0.767283627083133,1088.61802172661
0.01,1300,2,0.773772118405821,0.770115775867165,1173.25129389763
0.01,1400,2,0.774681660327435,0.760780865980244,1221.67339873314
0.1,100,2,0.772614519596494,0.758321635068486,87.2911703586578
0.1,200,2,0.781296510666446,0.77535340487197,168.52370762825
0.1,300,2,0.778485199272366,0.766585990189534,248.748235225677
0.1,400,2,0.782867537621961,0.779059754824835,331.219414234161
0.1,500,2,0.787001819083843,0.785114457365567,408.668217897415
0.1,600,2,0.787249875971556,0.777349751941705,493.098884820938
