"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
-10,-25,0.6,135.863464108724,171.090504843087,0.863666772842407
-10,-24,0.6,135.025805161221,193.15837715837,0.0172395706176758
-10,-23,0.6,138.646749033423,197.862521929829,0.0137383937835693
-10,-22,0.6,144.073958529759,196.783700433443,0.0135116577148438
-10,-21,0.6,136.162356425887,174.927403880608,0.0138564109802246
-10,-20,0.6,138.338652605423,188.256445543549,0.0138044357299805
-10,-19,0.6,135.326517129737,194.187706257604,0.0136580467224121
-10,-18,0.6,137.321897227934,156.374143503425,0.0139327049255371
-10,-17,0.6,137.260916259274,175.754959921527,0.0166606903076172
-10,-16,0.6,135.125566281387,191.533839093397,0.0134804248809814
-10,-15,0.6,137.757515382387,199.12789306619,0.0135414600372314
-10,-14,0.6,134.705069258748,193.601932652272,0.0133576393127441
-10,-13,0.6,138.367840877513,179.873728206359,0.0133318901062012
-10,-12,0.6,138.449124934418,177.948187545865,0.0133559703826904
-10,-11,0.6,146.356667768169,225.290264608587,0.0162007808685303
-10,-10,0.6,139.730301530931,184.731131719808,0.0135858058929443
-10,-9,0.6,143.290915487456,211.954730276371,0.013444185256958
-10,-8,0.6,138.167708433143,200.585608194355,0.0135581493377686
-10,-7,0.6,143.556758118746,177.411462202358,0.0133447647094727
-10,-6,0.6,135.904444189602,180.060639347193,0.0133488178253174
-10,-5,0.6,143.491798092502,205.592877712771,0.0132982730865479
-10,-4,0.6,133.81466230977,184.082858081113,0.0166418552398682
-10,-3,0.6,134.312042824777,199.410419560339,0.0136198997497559
-10,-2,0.6,137.331613897567,189.973990596517,0.0133488178253174
-10,-1,0.6,138.835938913647,184.921739653444,0.0134415626525879
-10,0,0.6,137.460513419605,184.426573376748,0.0131502151489258
-10,1,0.6,133.809050397628,191.238714189538,0.0130305290222168
-10,2,0.6,135.986065218072,181.617912698032,0.0159850120544434
-10,3,0.6,134.992900553942,184.194746151421,0.0142436027526855
-10,4,0.6,144.026719707136,202.064802034018,0.013688325881958
-10,5,0.6,133.141326697811,186.073572235209,0.0131783485412598
-10,6,0.6,141.993580076171,194.217990376193,0.0143938064575195
-10,7,0.6,137.981217598987,168.919781282517,0.0155093669891357
-10,8,0.6,137.318043182535,198.595905343341,0.0165057182312012
-10,9,0.6,137.880626211743,203.11971441537,0.0193817615509033
-10,10,0.6,143.051713983749,196.20391668642,0.0166113376617432
-9,-25,0.6,139.60906709522,183.664040841333,0.0134177207946777
-9,-24,0.6,134.113790615642,179.050637743453,0.0133459568023682
-9,-23,0.6,136.053238094441,188.535871398932,0.0132341384887695
-9,-22,0.6,138.519949095278,194.303946785404,0.0133335590362549
-9,-21,0.6,134.234365752967,182.004918235784,0.0133028030395508
-9,-20,0.6,143.906058569271,197.361795134838,0.0164620876312256
-9,-19,0.6,141.653035532448,206.677876629074,0.0134332180023193
-9,-18,0.6,133.400390132988,185.090445379642,0.0137639045715332
-9,-17,0.6,143.777445947084,198.294564931553,0.0135259628295898
-9,-16,0.6,137.926423684068,182.160895000108,0.0132958889007568
-9,-15,0.6,141.202034783613,192.615695529952,0.0135021209716797
-9,-14,0.6,143.434675452209,202.82386894812,0.0161094665527344
-9,-13,0.6,133.680277017549,176.597726260381,0.0135939121246338
-9,-12,0.6,140.974498029532,198.978742394456,0.0134506225585938
-9,-11,0.6,144.639611251747,194.412487695639,0.0134100914001465
-9,-10,0.6,142.936671227156,189.301132857527,0.0133333206176758
-9,-9,0.6,140.024921819627,187.884274654885,0.0131940841674805
-9,-8,0.6,136.064480536824,185.386141973669,0.0134031772613525
-9,-7,0.6,140.162213543418,209.758599246343,0.0163812637329102
-9,-6,0.6,138.910526646118,165.585908132166,0.0132620334625244
-9,-5,0.6,138.352985001093,192.487403972624,0.0134501457214355
-9,-4,0.6,139.276453911175,193.567721885927,0.0136280059814453
-9,-3,0.6,147.252362265683,203.396672811344,0.0132787227630615
-9,-2,0.6,140.324034461431,191.306859966408,0.0133469104766846
-9,-1,0.6,136.543839245366,192.125966938676,0.0161917209625244
-9,0,0.6,139.924229314698,182.145529692245,0.0132691860198975
-9,1,0.6,134.368100512623,176.640955786703,0.0132722854614258
-9,2,0.6,139.82554001948,191.311540576467,0.0132997035980225
-9,3,0.6,137.975155354529,187.820997843277,0.0139203071594238
-9,4,0.6,139.204001753309,184.606787122374,0.0137383937835693
-9,5,0.6,144.326030636812,203.792036456705,0.0158510208129883
-9,6,0.6,138.731959402113,195.624714110297,0.0147645473480225
-9,7,0.6,139.869611217387,183.00543252797,0.0156936645507812
-9,8,0.6,136.894939820281,184.612559653253,0.0167043209075928
-9,9,0.6,137.360963765007,198.263171705621,0.0164835453033447
-9,10,0.6,140.115096906817,184.644900110681,0.0163543224334717
-8,-25,0.6,146.175100791507,220.893385750219,0.0133175849914551
-8,-24,0.6,133.235949418811,178.003791077183,0.0162591934204102
-8,-23,0.6,146.286617004978,226.493879829317,0.0133659839630127
-8,-22,0.6,137.522440494592,186.921019481651,0.0134949684143066
-8,-21,0.6,144.454611697756,194.535733537624,0.0135736465454102
-8,-20,0.6,134.812479143646,188.450138040232,0.0132932662963867
-8,-19,0.6,140.863668529992,184.499941139202,0.0131096839904785
-8,-18,0.6,142.280702462676,217.179130530783,0.0164031982421875
-8,-17,0.6,139.851578694811,195.645366942589,0.0136687755584717
-8,-16,0.6,133.545090180143,184.395794386597,0.0135092735290527
-8,-15,0.6,138.588544004323,187.572705380296,0.0136604309082031
-8,-14,0.6,144.294395055305,190.56017611082,0.0133583545684814
-8,-13,0.6,141.319945858997,178.64916663916,0.013444185256958
-8,-12,0.6,146.951257701084,191.337643942293,0.0134053230285645
-8,-11,0.6,136.496617399346,198.798047270906,0.0162632465362549
-8,-10,0.6,138.456298251812,200.674472790834,0.0134193897247314
-8,-9,0.6,134.624586224273,184.430877892806,0.0134053230285645
-8,-8,0.6,147.420898111983,208.637413144675,0.0133802890777588
-8,-7,0.6,137.745347468206,190.22410403421,0.0132274627685547
-8,-6,0.6,135.69391070318,181.913631915857,0.0133724212646484
-8,-5,0.6,133.755070721393,164.41637324846,0.016364574432373
-8,-4,0.6,136.785721646348,188.725264042867,0.0136611461639404
-8,-3,0.6,132.154022254196,175.993351844425,0.0135970115661621
-8,-2,0.6,134.988361721587,174.429436304228,0.0132820606231689
-8,-1,0.6,135.527954314572,198.592853538406,0.0131030082702637
-8,0,0.6,133.032471022618,184.952941805279,0.0130889415740967
-8,1,0.6,139.051628412982,189.909833558008,0.0160171985626221
-8,2,0.6,130.749594082591,181.568558564955,0.0134282112121582
-8,3,0.6,139.351064642125,192.220111867382,0.0141069889068604
-8,4,0.6,136.127910526165,189.652680494516,0.0137579441070557
-8,5,0.6,139.00527511656,187.606600470607,0.0131974220275879
-8,6,0.6,133.706309711767,177.727337769972,0.0142436027526855
-8,7,0.6,138.847017982195,187.246664780814,0.0155723094940186
-8,8,0.6,141.876902583514,201.570328483814,0.0194592475891113
-8,9,0.6,132.239406520388,178.166560111167,0.0165910720825195
-8,10,0.6,133.721046196473,193.200106387666,0.0165154933929443
-7,-25,0.6,141.944213022167,220.074629728222,0.0134358406066895
-7,-24,0.6,140.873888974713,206.183149108442,0.0134508609771729
-7,-23,0.6,132.700720890135,176.26788552996,0.013214111328125
-7,-22,0.6,134.43002557591,177.320604095123,0.0201148986816406
-7,-21,0.6,136.692074562151,186.146752635566,0.0137491226196289
-7,-20,0.6,146.241275916568,209.414629980269,0.0133647918701172
-7,-19,0.6,138.719513299396,198.086883421476,0.0135557651519775
-7,-18,0.6,139.224090209151,170.660005939756,0.0136311054229736
-7,-17,0.6,145.060980088441,182.738760935113,0.0135872364044189
-7,-16,0.6,137.029313734235,187.888822795101,0.0139153003692627
-7,-15,0.6,132.786041924767,196.169399738204,0.0168373584747314
-7,-14,0.6,138.451356747199,192.547545615236,0.0198593139648438
-7,-13,0.6,132.701097275571,176.634546375616,0.0152938365936279
-7,-12,0.6,135.800718124387,171.538545725483,0.0144529342651367
-7,-11,0.6,134.182875619446,182.667987699739,0.0142898559570312
-7,-10,0.6,140.389457411367,188.67521481618,0.0137941837310791
-7,-9,0.6,135.206369402093,185.508461610228,0.0194985866546631
-7,-8,0.6,143.338612353251,185.844762944474,0.0139265060424805
-7,-7,0.6,136.31785062091,186.788376087628,0.0132546424865723
-7,-6,0.6,134.983534238725,190.268547451375,0.0131118297576904
-7,-5,0.6,143.267966337196,198.041452742131,0.0137853622436523
-7,-4,0.6,137.480063898186,179.311466242234,0.0137679576873779
-7,-3,0.6,132.830267287868,211.140351652355,0.0143022537231445
-7,-2,0.6,133.702686772651,179.480838053485,0.0159845352172852
-7,-1,0.6,139.114779151005,193.293523683934,0.0132408142089844
-7,0,0.6,132.8625980011,170.614814320578,0.0132045745849609
-7,1,0.6,136.327992343783,200.231406292814,0.0129289627075195
-7,2,0.6,140.464846187038,195.512456667644,0.0130214691162109
-7,3,0.6,131.66821974026,169.584709300916,0.013662576675415
-7,4,0.6,141.760535164064,225.466449140678,0.0133767127990723
-7,5,0.6,134.354456392792,177.433996427562,0.0153400897979736
-7,6,0.6,138.794862914471,186.558780174659,0.0160465240478516
-7,7,0.6,139.913823219101,195.397237151625,0.0168917179107666
-7,8,0.6,136.267122442974,186.381348728383,0.0180535316467285
-7,9,0.6,138.713123595095,200.536411636896,0.0181236267089844
-7,10,0.6,134.156099407263,197.925783538873,0.0178852081298828
-6,-25,0.6,137.207038892392,191.343671005502,0.0168273448944092
-6,-24,0.6,139.818940623545,185.360681105192,0.0142655372619629
-6,-23,0.6,136.097804234235,178.720725095319,0.0140409469604492
-6,-22,0.6,134.770076310902,197.211098984939,0.0145394802093506
-6,-21,0.6,134.474896761292,186.955259503314,0.0142226219177246
-6,-20,0.6,139.36981800057,192.014185740479,0.0144321918487549
-6,-19,0.6,140.152814996922,197.04212505888,0.0142655372619629
-6,-18,0.6,141.947677234762,189.419584539849,0.0168716907501221
-6,-17,0.6,138.711932710211,187.439953675006,0.014523983001709
-6,-16,0.6,139.898248563786,168.184986237845,0.0144243240356445
-6,-15,0.6,137.995196191445,186.411814529294,0.0144062042236328
-6,-14,0.6,141.423688405363,185.777197185879,0.014369010925293
-6,-13,0.6,139.38729192132,186.593427388847,0.0141544342041016
-6,-12,0.6,135.407245662048,194.021642989844,0.0134813785552979
-6,-11,0.6,138.66667722763,185.657407033724,0.0167171955108643
-6,-10,0.6,135.814832111713,185.382711327209,0.0139672756195068
-6,-9,0.6,139.969657837253,173.071075486744,0.0141811370849609
-6,-8,0.6,136.89769763272,175.742017938094,0.0141420364379883
-6,-7,0.6,146.004468393862,208.389751863753,0.0139400959014893
-6,-6,0.6,137.158845153948,197.087242242979,0.0137176513671875
-6,-5,0.6,131.814630430076,181.031929115776,0.0154943466186523
-6,-4,0.6,130.634372367977,168.554271193933,0.0144195556640625
-6,-3,0.6,127.93069941961,180.055747090091,0.0142383575439453
-6,-2,0.6,128.552399557245,175.411791233367,0.0138163566589355
-6,-1,0.6,127.379195029411,166.967915801362,0.0138967037200928
-6,0,0.6,131.012328638816,178.767532347217,0.0152080059051514
-6,1,0.6,126.820373605805,167.558889657216,0.0140082836151123
