"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
2,-7,0.2,94.5210622328025,130.424720725666,0.833754301071167
2,-6,0.2,97.417937236645,138.347315210088,0.0186061859130859
2,-5,0.2,76.9508809690469,108.134762398344,0.0163710117340088
2,-4,0.2,72.3875915677186,106.311150385996,0.0173952579498291
2,-3,0.2,73.6723423018427,107.703623651147,0.0184242725372314
2,-2,0.2,79.2298369677119,119.884838305229,0.017641544342041
2,-1,0.2,74.7170374240899,105.435793055038,0.0182578563690186
2,0,0.2,85.3873488251875,107.827261710102,0.0178253650665283
2,1,0.2,96.9875780654008,140.540357731397,0.0213308334350586
2,2,0.2,85.0592096425576,120.192484683014,0.0184862613677979
2,3,0.2,78.2308897322888,101.803987188276,0.0204257965087891
2,4,0.2,110.562728828326,151.642340149067,0.0191795825958252
2,5,0.2,91.8502038282891,122.599098083296,0.0163085460662842
2,6,0.2,103.201293122521,125.388166027516,0.0181994438171387
2,7,0.2,103.438015587647,141.762798750832,0.022357702255249
2,8,0.2,114.644343100939,174.051383213017,0.0223076343536377
2,9,0.2,112.408412533178,154.232875839447,0.0217788219451904
2,10,0.2,118.108605594483,183.1083178948,0.0210807323455811
3,-25,0.2,141.326154149515,188.929959167109,0.0142772197723389
3,-24,0.2,138.681528816224,188.747951420391,0.0141851902008057
3,-23,0.2,139.760231927176,175.179682931572,0.0140440464019775
3,-22,0.2,144.003332725543,178.727726523821,0.0164098739624023
3,-21,0.2,139.717679346981,180.655492377531,0.0141379833221436
3,-20,0.2,136.698765869087,189.939716127942,0.0140771865844727
3,-19,0.2,140.500429613546,194.91278576867,0.0140094757080078
3,-18,0.2,136.342862746654,195.971334721281,0.01401686668396
3,-17,0.2,137.159398764612,194.619605751351,0.0138559341430664
3,-16,0.2,138.386832484795,191.940112161389,0.0160162448883057
3,-15,0.2,134.40600646215,172.447382720591,0.0142717361450195
3,-14,0.2,134.310780514012,182.739201840743,0.0139765739440918
3,-13,0.2,130.269155806635,192.531780303839,0.0139815807342529
