"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
-10,-25,0.5,141.632314495612,203.858078547512,0.86858606338501
-10,-24,0.5,137.108066971634,191.170519238111,0.0153641700744629
-10,-23,0.5,133.650790317188,177.031255165848,0.0130977630615234
-10,-22,0.5,136.989295752568,189.504427575297,0.0130171775817871
-10,-21,0.5,136.710699203451,179.755361323753,0.0129964351654053
-10,-20,0.5,135.69854354547,186.614575162114,0.0130302906036377
-10,-19,0.5,134.028123576701,177.016161158113,0.0129613876342773
-10,-18,0.5,136.279136589562,182.080005668472,0.0130681991577148
-10,-17,0.5,137.379826642844,182.838374426135,0.0150742530822754
-10,-16,0.5,138.265548350524,169.907654787133,0.0128047466278076
-10,-15,0.5,138.481874197037,204.23415035381,0.0126974582672119
-10,-14,0.5,134.236917986311,169.006777420068,0.0126125812530518
-10,-13,0.5,134.139863387475,179.983566648387,0.0127308368682861
-10,-12,0.5,135.549554478722,183.220897517201,0.01267409324646
-10,-11,0.5,143.3482742975,219.889972983737,0.0148508548736572
-10,-10,0.5,140.195224007262,177.575740996861,0.0129849910736084
-10,-9,0.5,135.973846347361,186.926222954802,0.0128786563873291
-10,-8,0.5,138.885387077168,201.910097322229,0.0129265785217285
-10,-7,0.5,136.041353419732,197.072741147941,0.0127458572387695
-10,-6,0.5,133.609291386276,176.410512065551,0.0127413272857666
-10,-5,0.5,134.849939666644,188.807614756081,0.012721061706543
-10,-4,0.5,133.730749251568,186.795224064177,0.0150096416473389
-10,-3,0.5,132.366070110477,170.435412693567,0.0128157138824463
-10,-2,0.5,133.907368128149,177.304634659656,0.0128672122955322
-10,-1,0.5,136.617516691386,185.286324240198,0.0127992630004883
-10,0,0.5,135.798155732019,191.135045594659,0.0126707553863525
-10,1,0.5,139.73131168995,184.286217492555,0.0124809741973877
-10,2,0.5,134.747111124326,169.886789336639,0.0145034790039062
-10,3,0.5,134.57907914744,188.877104957564,0.0139241218566895
-10,4,0.5,135.718388210134,194.548197827225,0.0132172107696533
-10,5,0.5,138.099812766098,189.965109698296,0.0126605033874512
-10,6,0.5,134.256658369437,191.802597730111,0.0139460563659668
-10,7,0.5,137.152026797897,181.728797764068,0.0152878761291504
-10,8,0.5,134.44100912085,169.418116640452,0.0162301063537598
-10,9,0.5,134.440279007953,172.848233015771,0.0182926654815674
-10,10,0.5,135.081913340794,181.427515585219,0.0163097381591797
-9,-25,0.5,132.415562789951,190.667151736931,0.0127346515655518
-9,-24,0.5,133.142305867197,181.051051875968,0.0127310752868652
-9,-23,0.5,138.644185057956,210.192244901762,0.0127544403076172
-9,-22,0.5,138.177355444619,188.318033272191,0.0127639770507812
-9,-21,0.5,134.83624026427,161.40121184114,0.0126204490661621
-9,-20,0.5,135.548315787934,181.347546234591,0.0148394107818604
-9,-19,0.5,134.699284324256,175.771193570954,0.0126247406005859
-9,-18,0.5,136.629049572016,183.990332118065,0.0128905773162842
-9,-17,0.5,133.040247475263,159.027698431192,0.0127811431884766
-9,-16,0.5,134.779044505122,185.16868728317,0.012706995010376
-9,-15,0.5,136.239301338141,189.772989277604,0.0128552913665771
-9,-14,0.5,140.326184985802,194.69434829476,0.014955997467041
-9,-13,0.5,137.348342022038,186.305693050172,0.0128014087677002
-9,-12,0.5,140.373236954558,183.185751251798,0.0127122402191162
-9,-11,0.5,134.041574462849,192.546094732456,0.0127568244934082
-9,-10,0.5,134.545542413772,183.355026072139,0.0125699043273926
-9,-9,0.5,135.991549021544,189.243894537902,0.0126798152923584
-9,-8,0.5,142.922119741244,182.427613173958,0.0126361846923828
-9,-7,0.5,133.416011035606,179.649843275257,0.0148499011993408
-9,-6,0.5,137.321159258219,200.06245625844,0.0127291679382324
-9,-5,0.5,135.453448858101,170.797436761543,0.0128459930419922
-9,-4,0.5,137.967621792401,192.589961319285,0.0126972198486328
-9,-3,0.5,132.90873313547,165.29864439582,0.0126636028289795
-9,-2,0.5,134.566178036172,178.623808802886,0.0126211643218994
-9,-1,0.5,138.668755065214,190.125982736267,0.014876127243042
-9,0,0.5,137.785412278209,210.150094458356,0.0126016139984131
-9,1,0.5,133.317980711691,182.54423496511,0.0126237869262695
-9,2,0.5,139.56943206456,190.434337668311,0.0125932693481445
-9,3,0.5,135.469482419386,195.99299403644,0.0134055614471436
-9,4,0.5,135.093540625925,183.238673557171,0.0131938457489014
-9,5,0.5,136.989497877905,183.10800580894,0.0145666599273682
-9,6,0.5,134.407637468618,178.937078112389,0.0140666961669922
-9,7,0.5,133.524251213347,188.217160993919,0.0153934955596924
-9,8,0.5,140.150191633086,203.574131352219,0.0166375637054443
-9,9,0.5,134.717608093685,191.833493457632,0.0163474082946777
-9,10,0.5,138.332502236127,197.50934752404,0.0162234306335449
-8,-25,0.5,137.445450482805,202.767076748831,0.0126616954803467
-8,-24,0.5,139.220495542345,198.097110410839,0.0149204730987549
-8,-23,0.5,136.314915306412,185.065287411983,0.0129287242889404
-8,-22,0.5,134.39420392738,181.619515812055,0.0129814147949219
-8,-21,0.5,133.91584958914,180.105100820647,0.0127112865447998
-8,-20,0.5,135.801189095146,182.38324692092,0.0127730369567871
-8,-19,0.5,132.860112849273,172.692061571057,0.0127260684967041
-8,-18,0.5,134.561779440652,195.771271099167,0.0150318145751953
-8,-17,0.5,135.870007066739,176.80713563423,0.0130257606506348
-8,-16,0.5,136.333805946926,185.403314229757,0.0128383636474609
-8,-15,0.5,151.705363076097,215.628208112856,0.0128252506256104
-8,-14,0.5,134.949019718519,184.289871908277,0.0127193927764893
-8,-13,0.5,133.920083677561,201.84778164517,0.0127191543579102
-8,-12,0.5,135.226590986963,207.861462172623,0.0126717090606689
-8,-11,0.5,133.260631290039,182.605357406652,0.0149188041687012
-8,-10,0.5,139.514022547734,182.88572842641,0.0127415657043457
