"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.2",882.266273323796,-4,0,19.9895663261414,14.126676614077
"gwo.2",708.648015695598,-2,0,16.9240057468414,9.4347259606638
"gwo.2",757.518402020522,-3,0,10.5554704666138,12.468530086497
"gwo.2",527.873875022386,-2,0,20.8610105514526,16.5860081861153
"gwo.2",797.863464040225,-2,0,14.4751102924347,10.2459319054937
"gwo.2",374.191140185958,-2,0,18.0789754390717,10.0867526000472
"gwo.2",743.732997842651,-2,0,11.0166347026825,20.8281377430889
"gwo.2",410.261247989473,-4,0,13.3174016475677,14.0165557482434
"gwo.2",706.54944924972,-2,0,11.5270776748657,17.7058266936267
"gwo.2",579.854341703576,-2,0,56.8000135421753,10.6384624061788
