"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.1",622.952229134372,-2,0,6.42653918266296,22.6564946772114
"mfo.1",411.839220095879,-3,0,2.38203144073486,18.2395813154154
"mfo.1",600.463695466647,-2,0,9.06955814361572,19.1644506498422
"mfo.1",1024,-4,0,8.63322186470032,15.7320982524237
"mfo.1",904.966835461931,-3,0,6.07872319221497,76.9619257265583
"mfo.1",711.51318877519,-2,0,4.2241907119751,29.1393553851771
"mfo.1",370.679473547914,-2,0,4.56984043121338,14.4291272821656
"mfo.1",1002.36732969294,-3,0,3.71999549865723,20.0607664208508
"mfo.1",830.573622717566,-2,0,4.39716911315918,20.1055179287241
"mfo.1",436.153073780304,-2,0,4.17385339736938,10.839322231422
