"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.2",246.999257160685,-1,0,19.1706929206848,9.85357537282846
"mfo.2",726.879595900231,-2,0,39.5464947223663,12.7309393445075
"mfo.2",480.709168871399,-1,0,14.1033000946045,12.0543378294876
"mfo.2",328.385084340522,-2,0,16.236545085907,13.435220741754
"mfo.2",393.879539963847,-2,0,42.0217232704163,12.2241691757972
"mfo.2",983.682260241646,-2,0,31.851416349411,10.6061044245932
"mfo.2",981.703881202089,-1,0,29.1781694889069,11.4795294736443
"mfo.2",674.789503926588,-2,0,18.1067073345184,13.4670868654781
"mfo.2",798.264224867192,-3,0,29.0642750263214,10.9934825689023
"mfo.2",807.83523469251,-2,0,23.1206941604614,12.0243698860458
