"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"spg.2",1.99997662957206,-5.00011685213936,0.39999065182874,125.17236495018,33.9789304988865
"spg.2",2.00387796079795,-5.00022313732847,0.39983666010328,129.346233129501,33.8848644598769
"spg.2",2.00003304734786,-5.00029190584261,0.399918475070998,126.376151800156,33.8167176777846
"spg.2",1.99995654340143,-5.00020973677137,0.399981243018625,122.622343540192,33.6298545551106
"spg.2",2.00000021212488,-5.00018259438508,0.39982911352962,123.332966566086,33.6225966880635
"spg.2",1.99970117328421,-5.0009907262466,0.399566922086179,124.578837394714,33.8828198487662
"spg.2",2.00006193183649,-5.00051053211183,0.39985711918385,126.698980569839,33.7986393661259
"spg.2",1.99992085883535,-5.00036120169814,0.399959982992652,124.002431154251,33.3690729821257
"spg.2",2.0000073109285,-5.00101017758695,0.399904581200648,123.412338018417,33.7323470079463
"spg.2",1.99970298789174,-5.00100324810449,0.39952722301558,124.801225423813,33.6618679155274
