"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.1",454.648428963637,-5,0,3.90625977516174,22.3579253437401
"hs.1",843.613693371415,-3,0,3.79146575927734,25.9845888685513
"hs.1",410.181555753108,-4,0,2.2160496711731,16.9238745776548
"hs.1",601.71498187012,-3,0,2.84076762199402,13.2594220207479
"hs.1",233.57022059455,-3,0,2.56505680084229,17.2648720337178
"hs.1",382.069261208922,-3,0,2.03828001022339,17.0871489531441
"hs.1",850.92244187952,-2,0,4.03677082061768,16.9588751225588
"hs.1",276.252868274786,-4,0,2.58013319969177,13.2422062571301
"hs.1",833.064806112042,-3,0,3.58966994285583,18.4083664163895
"hs.1",820.363339449046,-3,0,4.01797652244568,23.3587024921059
