"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.2",961.716600444634,-3,0,219.82302236557,11.2052717939147
"pso.2",44.9618331472467,-1,0,140.467438936234,13.9588915089998
"pso.2",148.041208926106,-2,0,157.391625642776,14.0546012276239
"pso.2",700.29808808933,-3,0,39.4132122993469,17.3487955882191
"pso.2",860.130678368732,-3,0,161.385602235794,10.4992075337818
"pso.2",722.329147012206,-3,0,392.557820796967,16.1586621631761
"pso.2",184.677250774344,-3,0,105.630294799805,15.4641836406922
"pso.2",552.238426046679,-2,0,144.329887390137,13.5041476217006
"pso.2",58.6487019494101,-2,0,206.871423721313,10.5876977318554
"pso.2",80.0824579363689,-2,0,246.627850055695,11.6620774042464
