"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.1",278.744332220686,-3,0,3.54910039901733,16.7471737846894
"alo.1",745.324412685398,-4,0,4.24020385742188,14.7066902654618
"alo.1",761.822238850282,-3,0,2.53214645385742,21.5578286059337
"alo.1",183.494781647459,-2,0,1.90717720985413,18.339852562314
"alo.1",526.998684093265,-3,0,1.75825476646423,23.9220238666248
"alo.1",427.755507570785,-3,0,3.93304228782654,13.0816783718868
"alo.1",901.51926862658,-3,0,3.22992420196533,18.8589945106184
"alo.1",357.211154155395,-3,0,2.4477686882019,28.7856979940237
"alo.1",901.833744295101,-3,0,3.70128393173218,16.6970703690498
"alo.1",885.631071892101,-4,0,5.01528763771057,21.495195692468
