"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ga.2",542.848167513497,-1.31497628521174,0.103977343416773,15.9909789562225,9.93700193890291
"ga.2",571.534339089495,-3.0909440487104,0.245972145599073,18.6362473964691,9.40269696558656
"ga.2",626.20695347244,-2.36258874008287,0.142959017047474,36.6869604587555,8.43058524948662
"ga.2",465.470259520531,-2.01812251188252,0.135152669640433,21.3524577617645,8.65779257504872
"ga.2",493.926927477323,-2.25266132625647,0.123425733896508,23.7786917686462,9.03616425383213
"ga.2",423.370740669976,-2.17452738056914,0.156696189150739,22.8576416969299,8.86551874997453
"ga.2",357.548738459254,-2.24561204597715,0.14245377567924,22.8763809204102,8.80793489597956
"ga.2",633.784406844683,-2.25470775980256,0.0887213133188786,28.4618289470673,7.93332343553731
"ga.2",873.256520237075,-1.80016764439642,0.110303906374611,20.3884084224701,8.49830523011347
"ga.2",869.873488800164,-3.27548132780989,0.281817930129816,22.8752810955048,9.23523615661151
