"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.1",57.7165295352721,-2,0,2.24564146995544,22.1786988427064
"woa.1",827.722512832843,-2,0,3.32979202270508,14.9572479572592
"woa.1",546.714757134602,-3,0,3.99663019180298,14.9555732119499
"woa.1",386.271641401915,-2,0,4.16012954711914,10.9232991090407
"woa.1",859.627853082828,-4,0,3.20148015022278,16.3378539078599
"woa.1",408.452952959668,-1,0,9.21343517303467,18.939306682628
"woa.1",58.4204976038291,-3,0,1.1653106212616,18.6616871300395
"woa.1",874.749832001593,-4,0,6.00704026222229,22.3819610788855
"woa.1",246.384438078604,-2,0,2.54648947715759,14.3747436786568
"woa.1",200.489241654917,-3,0,1.71120238304138,16.9096862886808
