"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.1",128.101008033737,-3,0,2.21638965606689,16.8035724588834
"goa.1",642.762041694076,-4,0,3.46641230583191,21.5019901273403
"goa.1",759.743034044961,-3,0,10.741902589798,27.9014203983531
"goa.1",907.840383517362,-4,0,10.4192428588867,18.8444112074826
"goa.1",825.495412039788,-2,0,1.77299809455872,21.4276203216151
"goa.1",161.196203057307,-3,0,3.86553502082825,16.7356439107869
"goa.1",661.122322439747,-6,0,3.04295349121094,26.7600324655319
"goa.1",130.821005929337,-3,0,3.22743558883667,18.4246920038729
"goa.1",600.963735548858,-4,0,6.62338495254517,17.4772963459267
"goa.1",662.778535627524,-3,0,1.65596127510071,29.6968022768426
