"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"optim.1",6.10499658167386,-5.02008315353069,0.400401663070614,2.49005579948425,32.2463036348311
"optim.1",1.70380939228334,-3.51570862486258,0.281359645700493,0.849552869796753,28.9327993157044
"optim.1",38.4884483047257,-1.10422542168391,0.088350147948936,3.75540566444397,21.924888954385
"optim.1",2.64107394250667,-5.00237742785714,0.4001236529955,0.99208664894104,39.8728777560689
"optim.1",2.002330846428,-4.94256648851056,0.360483989429944,1.12537407875061,43.4438619692179
"optim.1",2.10906704294749,-5.00061657496649,0.400012331499501,1.51781797409058,38.7057588488156
"optim.1",1.92615972905359,-5.36920135473207,0.370463891621434,0.934176445007324,43.5714447670288
"optim.1",21.9974502907928,-5.4001923409917,0.404138717974453,1.15660786628723,30.036394153656
"optim.1",2.23646734340375,-5.00109903846004,0.399715068709832,1.11597967147827,38.3806122381565
"optim.1",1.27145646529799,-1.36832794101307,0.178944109250153,0.929562568664551,33.1905168246331
