"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ffa.1",1014.26153793815,-5,0,7.63999366760254,16.0236577557524
"ffa.1",556.711238806788,-1,0,4.64183735847473,34.074689203597
"ffa.1",380.004417919554,-3,0,3.11683201789856,26.8992348128258
"ffa.1",135.210098141898,-2,0,3.64568448066711,18.2013658084754
"ffa.1",379.363790134387,-2,0,1.36993551254272,13.024715774371
"ffa.1",650.193572821002,-3,0,7.77190160751343,32.4762673901172
"ffa.1",661.539862939622,-2,0,7.47331118583679,20.3193259366006
"ffa.1",1023.46604903834,-3,0,12.1282668113708,211.973004201424
"ffa.1",60.0187780311331,-2,0,3.08075594902039,14.4747487451942
"ffa.1",224.360695912037,-2,0,3.05402398109436,14.1807235356126
