"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",542.755657234067,-3,0,5.151202917099,14.9702707380084
"goa.2",946.073867341547,-1,0,49.0870981216431,9.79327344861826
"goa.2",301.770378266574,-3,0,18.5696287155151,11.7612473108266
"goa.2",504.896065598238,-3,0,17.4226059913635,10.7721017666167
"goa.2",969.56362534328,-6,0,29.2142798900604,16.0571317064574
"goa.2",875.007741902336,-5,0,38.6497790813446,15.0591782632692
"goa.2",86.8145343169188,-2,0,4.50397157669067,11.3451583420651
"goa.2",624.017100552418,-4,0,6.812655210495,15.4091695686793
"goa.2",235.471139847654,-2,0,2.41844463348389,16.2901229784452
"goa.2",869.782205747062,-4,0,123.291892766953,13.4222799736186
