"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.2",878.289207818206,-3,0,34.1935305595398,15.3384571238011
"woa.2",315.366990625869,-3,0,6.91351652145386,11.394847437826
"woa.2",684.323461813446,-4,0,10.6388609409332,14.1135223788775
"woa.2",879.951790790658,-3,0,7.45905542373657,11.070367948127
"woa.2",197.151456790088,-2,0,6.00076150894165,10.2581722167768
"woa.2",205.854606992567,-2,0,39.5333201885223,14.9319632541317
"woa.2",524.874157101246,-2,0,44.2298057079315,9.96917573878622
"woa.2",587.613332500211,-3,0,6.28563261032104,10.5729123928263
"woa.2",834.148553530435,-4,0,15.1585910320282,12.3598568763601
"woa.2",524.642781685583,-5,0,55.0462772846222,15.203132028017
