"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
15,-25,0.3,0.145534963908704,0.208364779174058,0.896740198135376
15,-24,0.3,0.138445240938719,0.241462422640553,0.0157227516174316
15,-23,0.3,0.101655135553772,0.13372674980638,0.0132970809936523
15,-22,0.3,0.0777875476356256,0.102813613042497,0.0133335590362549
15,-21,0.3,0.0582450442492252,0.0918686590003087,0.0134520530700684
15,-20,0.3,0.0533602696813431,0.08463233827275,0.0158195495605469
15,-19,0.3,0.0402274486372928,0.0616133404858891,0.0142524242401123
15,-18,0.3,0.0291736073369686,0.0471853211279278,0.0171632766723633
15,-17,0.3,0.0162671826194787,0.0242675588013917,0.0160417556762695
15,-16,0.3,0.0149820339556297,0.0232514827426158,0.0198073387145996
15,-15,0.3,0.017712813665324,0.0285852680585902,0.0205490589141846
15,-14,0.3,0.0145594793790039,0.0208995831953167,0.0169458389282227
15,-13,0.3,0.0177020040270675,0.0260147166809489,0.0170092582702637
15,-12,0.3,0.0171076548664621,0.0240030070371972,0.015458345413208
15,-11,0.3,0.0192165772190036,0.028836007340059,0.0164804458618164
15,-10,0.3,0.0175571219652534,0.0268110609649081,0.0142161846160889
15,-9,0.3,0.017259901536731,0.0251015250822434,0.0141477584838867
15,-8,0.3,0.0191522354862293,0.0311532005107565,0.0138039588928223
15,-7,0.3,0.0195432013716984,0.0315263040779742,0.0131781101226807
15,-6,0.3,0.0242063592315468,0.0405237480345945,0.01473069190979
15,-5,0.3,0.0448112015351445,0.0839447264188964,0.0127065181732178
15,-4,0.3,0.0329739046839987,0.0552242799832398,0.0128772258758545
15,-3,0.3,0.0315471079271027,0.0444871139796269,0.0131783485412598
15,-2,0.3,0.0430348601508637,0.0597083486259261,0.0152888298034668
15,-1,0.3,0.0636891476671988,0.0886011236234047,0.0131371021270752
15,0,0.3,0.0989430263892811,0.146195834376905,0.0137073993682861
15,1,0.3,0.132703829713337,0.184471099585077,0.0143227577209473
15,2,0.3,0.155549479840146,0.212349898266798,0.0147116184234619
15,3,0.3,0.168809401343344,0.25394255388823,0.0166704654693604
15,4,0.3,0.182186602882284,0.267490500143386,0.0151021480560303
15,5,0.3,0.181678589817531,0.271921875874383,0.0158388614654541
15,6,0.3,0.175314844402612,0.273252876035407,0.0155355930328369
15,7,0.3,0.180111829492466,0.248426302187587,0.0178003311157227
15,8,0.3,0.181051426473123,0.263654720721028,0.0158932209014893
15,9,0.3,0.18364253869119,0.272665398228408,0.015981912612915
15,10,0.3,0.176103776512207,0.293520791291579,0.0159387588500977
16,-25,0.3,0.128048325489767,0.20571192048127,0.0147926807403564
16,-24,0.3,0.10356684560025,0.157878575047316,0.0131094455718994
16,-23,0.3,0.0707614916032221,0.102137413934304,0.0129823684692383
16,-22,0.3,0.0654751130472372,0.101668165614814,0.0131497383117676
16,-21,0.3,0.0488757861123993,0.0706813684670868,0.0134298801422119
16,-20,0.3,0.0364982295168734,0.0620446153083218,0.0161302089691162
16,-19,0.3,0.027274577265484,0.0431686348207578,0.0173594951629639
16,-18,0.3,0.0210814280771288,0.039138593804756,0.0155839920043945
16,-17,0.3,0.0142543800732596,0.0211583041929863,0.0201537609100342
16,-16,0.3,0.01378243670209,0.0208170318535769,0.0216064453125
16,-15,0.3,0.0168963374802991,0.0317798322349519,0.0190215110778809
16,-14,0.3,0.0223402420856967,0.0418979470279486,0.0176966190338135
16,-13,0.3,0.0152984125826946,0.0229464178468035,0.016808032989502
16,-12,0.3,0.0136573270203609,0.0213290488582399,0.0155823230743408
16,-11,0.3,0.0158215103002892,0.0240352504164847,0.0162138938903809
16,-10,0.3,0.0254652356025726,0.0443991526045578,0.0142612457275391
16,-9,0.3,0.0259530689670403,0.0443745180844101,0.0142621994018555
16,-8,0.3,0.0195357631298744,0.0301990940774449,0.0138626098632812
16,-7,0.3,0.0191509741900038,0.0295252248075978,0.0152254104614258
16,-6,0.3,0.0259719375299815,0.0402519328480391,0.0128359794616699
16,-5,0.3,0.0217830596686575,0.0373131985863805,0.0127151012420654
16,-4,0.3,0.0236620320544903,0.036720891086718,0.0128343105316162
16,-3,0.3,0.031988230225446,0.0452386027041918,0.0151269435882568
16,-2,0.3,0.0437521958468414,0.078499414983131,0.013242244720459
16,-1,0.3,0.0698020559763991,0.0985812965630983,0.0130822658538818
16,0,0.3,0.123562317815657,0.214347978596331,0.0135564804077148
16,1,0.3,0.134386131567524,0.21004497801413,0.0143167972564697
16,2,0.3,0.154060852501926,0.227475984754002,0.0164380073547363
16,3,0.3,0.165622407705201,0.2489377717483,0.0144362449645996
16,4,0.3,0.181691116915375,0.265004417574741,0.0151166915893555
16,5,0.3,0.186736656401402,0.31083192223589,0.0158214569091797
16,6,0.3,0.183573968789056,0.287973570415386,0.0175471305847168
16,7,0.3,0.18307429155573,0.284742050040802,0.0156815052032471
16,8,0.3,0.176442558170698,0.268795142286961,0.0160274505615234
16,9,0.3,0.17537792562085,0.231483872029581,0.0163607597351074
16,10,0.3,0.184124705432031,0.259878827593175,0.0178618431091309
17,-25,0.3,0.104764943508825,0.169647899216524,0.0131039619445801
17,-24,0.3,0.0781155036173144,0.106832830586251,0.0130946636199951
17,-23,0.3,0.0591727591286797,0.0854563715589712,0.013089656829834
17,-22,0.3,0.0546714788479415,0.0860146313075453,0.0135478973388672
17,-21,0.3,0.038265186707744,0.0621687243372597,0.0185399055480957
17,-20,0.3,0.032091000837837,0.0549885141130913,0.0158088207244873
17,-19,0.3,0.0226365494463186,0.0349539384456845,0.0158553123474121
17,-18,0.3,0.0265746406628794,0.046477182920155,0.0197391510009766
17,-17,0.3,0.0242298783649586,0.0430238815070152,0.0225059986114502
17,-16,0.3,0.0141574404482658,0.0206402532777013,0.0193488597869873
17,-15,0.3,0.0198491907772112,0.0453327541140032,0.0185692310333252
17,-14,0.3,0.0138751946246545,0.0204977852450244,0.0173542499542236
17,-13,0.3,0.0156607854490724,0.0224213091017195,0.0170726776123047
17,-12,0.3,0.0159124351559351,0.0274427271590628,0.0177268981933594
17,-11,0.3,0.0161288735534167,0.027769333171694,0.0147180557250977
17,-10,0.3,0.0259852082215092,0.0444924798886704,0.0143654346466064
17,-9,0.3,0.0186796059794794,0.0318192130782629,0.0141816139221191
17,-8,0.3,0.0216425106357551,0.0363354740690399,0.015430212020874
17,-7,0.3,0.0211036736006129,0.0289269140146662,0.0134620666503906
17,-6,0.3,0.0240496535887308,0.0378748087412013,0.0129604339599609
17,-5,0.3,0.0228291028387058,0.0347474474922352,0.012596607208252
17,-4,0.3,0.0250242676967197,0.0334547233672785,0.0129129886627197
17,-3,0.3,0.031710154746274,0.0425651200616448,0.0151717662811279
17,-2,0.3,0.0433795391340593,0.0736960865931431,0.0131316184997559
17,-1,0.3,0.0643737132367418,0.108029925389828,0.0131247043609619
17,0,0.3,0.102788574967002,0.147810554304998,0.0135190486907959
17,1,0.3,0.139913523393274,0.212110203325355,0.0142223834991455
17,2,0.3,0.155569934979493,0.240514954448762,0.0163295269012451
17,3,0.3,0.171701643633851,0.260644501141953,0.0145034790039062
17,4,0.3,0.175883306320575,0.253631723891663,0.0150609016418457
17,5,0.3,0.181298426057274,0.271388030317557,0.0159814357757568
17,6,0.3,0.174718203836864,0.265792162990756,0.0174548625946045
17,7,0.3,0.186207066142389,0.367576909692098,0.0155675411224365
17,8,0.3,0.182766450685893,0.28965584338975,0.0160000324249268
17,9,0.3,0.185933531927899,0.304517434738807,0.016024112701416
17,10,0.3,0.182414647666109,0.264354419027349,0.0159981250762939
18,-25,0.3,0.0772790778747294,0.107292666081544,0.015023946762085
18,-24,0.3,0.0635424750512348,0.0899907082297658,0.0131919384002686
18,-23,0.3,0.0539820426065428,0.0757578949592684,0.0136787891387939
18,-22,0.3,0.0394981451822678,0.0646845805587943,0.0139555931091309
18,-21,0.3,0.0244945317819497,0.0373045956744854,0.0179159641265869
18,-20,0.3,0.0149758928738828,0.0230158039973181,0.0220351219177246
18,-19,0.3,0.0147824988620059,0.0222126977057624,0.0232610702514648
18,-18,0.3,0.0176194730066526,0.0436089253648063,0.0221498012542725
18,-17,0.3,0.0145490789082929,0.0218317791308862,0.021181583404541
18,-16,0.3,0.0187418275244439,0.033261785682643,0.0243799686431885
18,-15,0.3,0.0147100500977985,0.0262318057865527,0.0176653861999512
18,-14,0.3,0.01400423645537,0.0208433328872432,0.0172717571258545
18,-13,0.3,0.027980839898724,0.0466385605254317,0.0164947509765625
18,-12,0.3,0.0152979991761488,0.0212052786037463,0.0173556804656982
18,-11,0.3,0.0243042331060919,0.0448330644563192,0.0142881870269775
18,-10,0.3,0.0171210302003861,0.0238917721371893,0.0138792991638184
18,-9,0.3,0.0234256212382586,0.0366294318825693,0.013662576675415
18,-8,0.3,0.0208739060094745,0.0293120464751233,0.0152213573455811
18,-7,0.3,0.0213448753221466,0.0339844153354741,0.012927770614624
18,-6,0.3,0.0190822570892841,0.028590983876866,0.0123872756958008
18,-5,0.3,0.0307062609579054,0.0532690145726884,0.0123815536499023
18,-4,0.3,0.0606874346469028,0.123686436558463,0.0127787590026855
18,-3,0.3,0.0331815239140834,0.0613812509315683,0.0154757499694824
18,-2,0.3,0.0929397432940946,0.191292242778186,0.0132970809936523
18,-1,0.3,0.064419193422915,0.0964400619358729,0.012925386428833
18,0,0.3,0.0973969184626665,0.142549898174895,0.0132327079772949
18,1,0.3,0.136378978808944,0.215512369907686,0.0166091918945312
18,2,0.3,0.167687889921989,0.245364626996556,0.0155491828918457
18,3,0.3,0.17085477972246,0.271210076000947,0.0143158435821533
18,4,0.3,0.181244474075613,0.293134160002003,0.0150108337402344
18,5,0.3,0.176263132149054,0.305024581011212,0.015833854675293
18,6,0.3,0.177245937872083,0.280553214352942,0.0172891616821289
18,7,0.3,0.172777950152473,0.242326930265371,0.0155043601989746
18,8,0.3,0.178628428099935,0.304549405006666,0.0159955024719238
18,9,0.3,0.180793415428892,0.284896526232975,0.0159816741943359
18,10,0.3,0.1880807589773,0.280612952285599,0.0178413391113281
19,-25,0.3,0.0594785990713621,0.102423733885243,0.0130655765533447
19,-24,0.3,0.0609552144532857,0.106345836084585,0.0137193202972412
19,-23,0.3,0.0376068817513597,0.0591194036616323,0.0142567157745361
19,-22,0.3,0.0255465687840294,0.0391401832582247,0.0175516605377197
19,-21,0.3,0.0218580611592998,0.038464694764205,0.0157215595245361
19,-20,0.3,0.0165273578189641,0.02391955900647,0.023646354675293
19,-19,0.3,0.019679235331554,0.0349651076640947,0.0211789608001709
19,-18,0.3,0.0233899957064258,0.0486042276457098,0.0200343132019043
19,-17,0.3,0.0278295967851221,0.0630435136427961,0.0222713947296143
19,-16,0.3,0.0152161875616043,0.0232978410209384,0.0190222263336182
19,-15,0.3,0.0147492500303861,0.0210049726740659,0.019679069519043
19,-14,0.3,0.0190775489401467,0.0336838667463102,0.0164566040039062
19,-13,0.3,0.0180452713407266,0.0283045130337736,0.0189495086669922
19,-12,0.3,0.0150234891179145,0.021141970260889,0.0156862735748291
19,-11,0.3,0.0166596547152082,0.0231207738038684,0.0143413543701172
19,-10,0.3,0.0180950745609063,0.0264148483023469,0.0140244960784912
19,-9,0.3,0.0190492703447568,0.0275180946145916,0.0159811973571777
19,-8,0.3,0.0220128730689636,0.0315998677256957,0.0136778354644775
19,-7,0.3,0.0217804201453562,0.0305125221599847,0.0130085945129395
19,-6,0.3,0.0186414287643122,0.0284036705615954,0.0127060413360596
19,-5,0.3,0.0377759541889463,0.0732911979454052,0.0124952793121338
19,-4,0.3,0.0274246076060198,0.0437565124134853,0.0146980285644531
19,-3,0.3,0.0782530093091706,0.16478387002191,0.0129780769348145
19,-2,0.3,0.0429254192063943,0.056792748063313,0.0129964351654053
19,-1,0.3,0.0635707191846744,0.091360233954088,0.0129377841949463
19,0,0.3,0.103059027051162,0.146614625155179,0.0659215450286865
19,1,0.3,0.133552490777542,0.187718995628643,0.0139684677124023
19,2,0.3,0.159963624046948,0.246151471111736,0.0140838623046875
19,3,0.3,0.177608506161921,0.257136615023571,0.014357328414917
19,4,0.3,0.170875911917974,0.254279015473518,0.0149810314178467
19,5,0.3,0.175354138263146,0.29111347704633,0.0178279876708984
19,6,0.3,0.185266547042404,0.283018248184888,0.018648624420166
19,7,0.3,0.172047603857696,0.241189071624501,0.0189595222473145
19,8,0.3,0.174369002259798,0.286981026264582,0.020359992980957
19,9,0.3,0.182921527620782,0.251574036763724,0.0162231922149658
19,10,0.3,0.179070657788319,0.25326892339418,0.015678882598877
20,-25,0.3,0.0510776295974471,0.0851970780130953,0.0132818222045898
20,-24,0.3,0.0398223007582085,0.0766295271578069,0.0139989852905273
20,-23,0.3,0.0238967348958107,0.0423758689244482,0.0155313014984131
20,-22,0.3,0.0186916288511687,0.0296221065263086,0.0161466598510742
20,-21,0.3,0.0224845652204942,0.0388350431719009,0.0185325145721436
20,-20,0.3,0.0198769228353575,0.0408713047332471,0.0242476463317871
20,-19,0.3,0.0137456214353053,0.0215305546753729,0.0240194797515869
