"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.2",3.12090075039637,-6,0,2641.47006678581,807922067.391939
"woa.2",1.11021293922293,-7,0,660.088758468628,786290362.470523
"woa.2",3.08168839102096,-7,0,1872.30157279968,722029859.799803
"woa.2",1.09306803660457,-6,0,1090.83690977097,767810008.29583
"woa.2",215.531222627051,-7,0,2923.38307380676,931752103.382
"woa.2",570.571398788693,-6,0,1896.67537021637,880335613.587924
"woa.2",5.20787952402041,-6,0,1403.83408641815,746272651.388011
"woa.2",1,-7,0,1057.46242403984,779527150.282901
"woa.2",278.543985196858,-7,0,1562.97312259674,857361494.939144
"woa.2",9.725738948979,-7,0,750.791865348816,782127438.716928
