"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.1000",8.1,-8,0,30.6826572418213,742594442.071343
"hjn.1000",4.9,-7.1,0,25.7832932472229,722995872.3098
"hjn.1000",12.99001,-8,0,36.377608537674,670289239.869427
"hjn.1000",3,-7,0,24.3967137336731,719018485.200233
"hjn.1000",3,-6,0,20.6111595630646,648634126.388364
"hjn.1000",1.99,-7,0.02,30.6451871395111,764162991.708664
"hjn.1000",6,-6,0,23.6437911987305,796802667.334201
"hjn.1000",2.9,-6,0,29.4746525287628,730534960.431522
"hjn.1000",5,-7.1,1e-04,35.9481582641602,677399785.654427
"hjn.1000",3,-6.01,0.020001,39.1379425525665,657201451.410792
