"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ga.300",151.025429761736,-9.69727008836344,0.00973738846369088,36.929972410202,857371064.907836
"ga.300",426.928613714671,-6.90886216132756,0.0638413517258616,60.9474878311157,754764310.245988
"ga.300",642.897346665681,-6.4635808023718,0.126858024792874,57.7792518138885,813719749.179038
"ga.300",873.994830548763,-6.90851955115795,0.074441522359848,36.5563349723816,812061288.618514
"ga.300",761.258819803596,-5.40834647417068,0.0779621750116348,33.9954354763031,853087573.167308
"ga.300",616.055869904651,-6.85574688181103,0.162719557212506,48.4987049102783,812916993.732644
"ga.300",938.191715550842,-6.0107368696481,0.0734801368089393,32.1460402011871,698564679.341499
"ga.300",347.719077736139,-6.24990206956863,0.184708297252655,34.3743379116058,858274055.619211
"ga.300",553.232950423399,-6.51833550987952,0.166426853074751,55.2635803222656,800377195.946522
"ga.300",938.191715550842,-6.0107368696481,0.0734801368089393,28.6071193218231,698564679.341499
