"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",901.303672895155,-7,0,555.122045755386,873429031.791964
"goa.2",636.273524655197,-7,0,848.187222480774,838013756.859649
"goa.2",529.487043879041,-7,0,2092.94511127472,860177849.929746
"goa.2",621.786056603502,-7,0,951.70171713829,840717477.731437
"goa.2",213.332250339569,-7,0,585.984072208405,1185336337.36345
"goa.2",758.088754379629,-7,0,406.766324520111,1196651375.40186
"goa.2",97.6727037289735,-6,0,345.434592485428,951382234.392621
"goa.2",666.898603783756,-6,0,431.666735887527,894853248.172253
"goa.2",835.727034594114,-6,0,483.144189834595,846008698.003581
"goa.2",659.195810075159,-7,0,909.5365254879,851914114.247592
