"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjkb.1",2.03252410888672,-7.05827331542969,0.0250129699707031,2155.74794340134,724954117.433867
"hjkb.1",3.51704406738281,-7.63508224487305,0.000817871093749978,2385.3034453392,771937108.667624
"hjkb.1",2.03744506835938,-6.2633171081543,0.0804214477539062,1626.34262824059,745015528.929252
"hjkb.1",2.24454116821289,-6.39792633056641,0.0474395751953125,2014.30441069603,732581108.468214
"hjkb.1",1.41167449951172,-6.648681640625,0.0340728759765625,1551.95092558861,750013359.555178
"hjkb.1",1.75403594970703,-6.95990753173828,0.101070404052734,1372.8927116394,738870684.956978
"hjkb.1",5.04142379760742,-7.18056488037109,0.115402221679688,1507.79216790199,743180371.618801
"hjkb.1",4.47811126708984,-7.16069030761719,0.12835693359375,1306.44273114204,775130667.351126
"hjkb.1",3.74106979370117,-6.36231994628906,0.00443267822265625,2482.7284040451,746962092.116462
"hjkb.1",3.01309204101562,-6.01433563232422,0.0337677001953125,2718.06107592583,757953267.199557
