"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.1",752.074729694111,-7,0,507.924570560455,1034804526.54117
"goa.1",41.1440118373928,-6,0,125.851930379868,1148001403.06253
"goa.1",307.409593017247,-8,0,138.318378686905,1182863649.31357
"goa.1",777.169175590388,-9,0,349.169915914536,889566539.286131
"goa.1",127.979466506981,-6,0,554.739445209503,867467260.977246
"goa.1",230.244563657269,-5,0,448.469736099243,1086474147.34622
"goa.1",33.5979005257961,-7,0,181.784512996674,899782140.274553
"goa.1",701.856280706878,-9,0,680.801661968231,937646656.214435
"goa.1",1007.23234951421,-7,0,333.278147935867,830405450.277774
"goa.1",846.216612880715,-10,0,411.349799394608,1039502210.35853
