"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.300",1.9999,-7,0,30.8075611591339,675519242.292371
"hjn.300",5,-7,0,27.7252016067505,659939556.392963
"hjn.300",4,-7,0,30.3507120609283,668947806.679678
"hjn.300",3.9,-5.9999,0,33.7821569442749,759096432.697472
"hjn.300",6.999999,-7.0000001,0,32.2926187515259,657206001.769951
"hjn.300",4.00001,-7,1e-05,30.283463716507,648628950.322418
"hjn.300",1.9999997,-9,0,26.9135749340057,900411532.773355
"hjn.300",2,-7.99,0,23.8184063434601,761285229.166748
"hjn.300",15,-10,0,21.6488871574402,738652493.840439
"hjn.300",6,-6,0,23.6002147197723,767555195.091244
