"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.2",254.737208551681,-6,0,1042.27033257484,842544596.662728
"hs.2",248.350929313339,-7,0,801.796724319458,871802721.322328
"hs.2",680.901236858906,-6,0,984.87136387825,845287437.192547
"hs.2",205.308027336374,-5,0,1329.28816223145,871913558.983889
"hs.2",830.289360613562,-6,0,1668.01817655563,850746642.910072
"hs.2",433.882422298426,-6,0,979.193129301071,853861041.519669
"hs.2",970.060969152011,-6,0,1925.45811510086,815195114.38329
"hs.2",1016.7452104133,-6,0,1042.82705259323,837355207.37405
"hs.2",355.085999473906,-6,0,1114.11215543747,930028437.701998
"hs.2",293.820518783492,-6,0,1484.99264240265,859173766.541664
