"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ffa.2",207.924348983308,-7,0,982.209572315216,911029881.21977
"ffa.2",764.451585174818,-7,0,899.691178560257,881655267.553044
"ffa.2",570.816657599295,-6,0,1538.42299175262,951418207.173387
"ffa.2",300.812505579879,-6,0,1124.40068459511,946831055.515641
"ffa.2",506.560108620115,-7,0,811.09192109108,883760738.042641
"ffa.2",208.703083537845,-8,0,2417.12343740463,887930050.648261
"ffa.2",444.180395275913,-6,0,1394.00035047531,822861981.369145
"ffa.2",945.188251473615,-6,0,1502.8416955471,876877322.133113
"ffa.2",195.293615368474,-8,0,1618.9526078701,1009552333.31632
"ffa.2",976.755605818611,-6,0,947.947709560394,838826906.291695
