"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.1",494.47218467202,-6,0,2594.83783555031,908983760.752643
"pso.1",164.80222947523,-6,0,1940.3134791851,834834773.803595
"pso.1",27.0957404173836,-6,0,2352.54720950127,842668389.809299
"pso.1",240.288766898913,-6,0,2562.75816226006,929666737.906795
"pso.1",887.360925788708,-7,0,2401.66682910919,1296721754.53699
"pso.1",750.779173016082,-7,0,2100.76194286346,1168254581.89924
"pso.1",208.547709867142,-7,0,2314.15016555786,1139258806.07678
"pso.1",167.163740414893,-6,0,2772.79622864723,900072056.306121
"pso.1",40.6752506152261,-6,0,2180.32553458214,842009556.557665
"pso.1",906.981827243464,-6,0,2051.75440812111,884252312.120347
