"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"optim.2",1.99793339055651,-4.99022500858194,0.400310247725081,362.327265501022,1159379912.71267
"optim.2",7.95257848354274,-5.18751739387569,0.354170292224949,848.338221311569,1022595567.5365
"optim.2",2.00251338688185,-4.99998708356724,0.399984055530366,568.66823720932,1165721390.54958
"optim.2",2.84483685855041,-5.00390477037125,0.401271947350196,1736.01408267021,1163228132.13106
"optim.2",6.03523080462822,-5.01974183368213,0.398420653305429,1747.24185705185,1207330518.0272
"optim.2",1.7606926736114,-6.89037158044956,0.146660768116871,794.960993528366,822054655.271682
"optim.2",2.0048551055032,-5.00002375296234,0.399998099763012,1857.0397131443,1180089227.78218
"optim.2",1.40997501439873,-7.97624797612634,0.459012274653495,232.242383718491,950287640.411784
"optim.2",13.1998135717481,-5.09625036729279,0.221980929850262,1456.08909010887,993356638.461727
"optim.2",5.77506013380399,-4.98153101695791,0.400369379660842,510.343299627304,1129079143.87782
