"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.1",2.35757860593575,-7,0,786.216602325439,749175606.546224
"mfo.1",661.403155957075,-8,0,562.949568986893,1195797229.76896
"mfo.1",1024,-6,0,628.171449899673,866451409.012741
"mfo.1",332.977708857672,-7,0,536.668282270432,1023395901.99797
"mfo.1",716.490265012454,-6,0,490.746017932892,935659663.958572
"mfo.1",734.48200004539,-6,0,846.55419421196,798617898.291706
"mfo.1",654.112403907926,-7,0,617.553190231323,901749361.145058
"mfo.1",667.393458175491,-6,0,363.582843780518,935463389.544378
"mfo.1",286.345250257895,-7,0,636.066160678864,783717321.548462
"mfo.1",742.562968693034,-7,0,646.577321767807,782083082.77167
