"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"da.2",329.913506731112,-5,0,1426.95700097084,867221692.428831
"da.2",270.696358896254,-6,0,753.14836192131,847555487.024623
"da.2",708.955979667461,-6,0,904.0112221241,918562760.922455
"da.2",561.313784735362,-6,0,1347.58640933037,919095413.929659
"da.2",576.237301864133,-8,0,1201.73172736168,834570439.075487
"da.2",395.388489165547,-6,0,1014.43371725082,856412635.099625
"da.2",256.759756997422,-6,0,1314.65438985825,821153274.397768
"da.2",529.25809665019,-6,0,596.244123220444,886307595.261769
"da.2",81.7718510853592,-8,0,1405.90385055542,855867526.851435
"da.2",1,-7,0,1254.40138745308,771269743.899755
