"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.2",4.9999,-6.001,0,1324.17498373985,754112245.196783
"hjn.2",5.9,-6,0,1267.21772074699,737811662.949704
"hjn.2",2.01,-7.01,0,1261.45239424706,721176253.327242
"hjn.2",3.1,-6,0,963.656375408173,741508382.137372
"hjn.2",2,-7,0.1,792.425380706787,725890272.255527
"hjn.2",1.97,-7,1e-05,1314.4215066433,723530164.397438
"hjn.2",2.012,-7.003,0.011,1359.56253314018,723286102.454406
"hjn.2",2,-7,0.01,1060.19161295891,722899571.185115
"hjn.2",2.9,-7.1,0,1121.38377833366,738577243.048071
"hjn.2",2,-6.0001,0,1069.4524667263,734614930.906534
