"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.2",1,-8,0,970.586409330368,849238889.02439
"sca.2",1.37570136528712,-7,0,1341.32418656349,777086469.383455
"sca.2",1,-7,0,1838.02300691605,762220442.39541
"sca.2",1.42214464683744,-7,0,1263.83806037903,757642718.946383
"sca.2",1.81217632440895,-6,0,1486.33038330078,757696569.499402
"sca.2",1,-6,0,2408.23400139809,795741693.463192
"sca.2",1,-7,0,1762.59325504303,784342920.173389
"sca.2",2.16687420705307,-6,0,2527.23189115524,807079402.393443
"sca.2",1.27481872632685,-7,0,2335.826161623,768024917.97589
"sca.2",1024,-6,0,1969.97774767876,873617176.201479
