"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.100",3,-9,0,12.2875678539276,1019209484.03028
"hjn.100",3,-10,0,7.94496965408325,1177171266.73493
"hjn.100",3,-7,0.5,7.36144185066223,1403666920.5142
"hjn.100",7.999,-7.90001,0,18.4730403423309,952896285.325677
"hjn.100",2.997,-7.998,0.001,15.4310114383698,1008359940.21531
"hjn.100",4.99,-8,0,13.044576883316,947420135.540131
"hjn.100",3,-7,0,11.0539176464081,919619649.017163
"hjn.100",2.999,-6.99,0,14.1082499027252,931496118.259997
"hjn.100",13,-9,0,11.6144425868988,1014702596.28265
"hjn.100",6,-6,0,12.2880885601044,1074321624.6227
