"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.1",486.482861758725,-6,0,521.167882204056,758296921.948035
"alo.1",392.677649653439,-6,0,307.158585309982,897262013.027531
"alo.1",14.4105856747356,-6,0,350.910315275192,818650567.966798
"alo.1",834.969527407898,-7,0,201.027360439301,928817478.711498
"alo.1",951.794561383321,-8,0,399.866274356842,951921404.29009
"alo.1",466.028571370517,-6,0,241.213047981262,978914409.578554
"alo.1",547.584033168369,-6,0,201.994707584381,1067586453.4484
"alo.1",716.701728486578,-6,0,646.071575403214,915527125.725095
"alo.1",598.115512258099,-8,0,785.356319665909,824139171.480288
"alo.1",520.854083026766,-7,0,420.270308494568,993391915.531444
