"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"spg.2",1.99947545044441,-5.00240756390115,0.399112901228808,28878.6971590519,1120839180.82972
"spg.2",2.00122136754999,-5.00154088002031,0.399640784159047,28680.2175161839,1117659380.89764
"spg.2",1.99948170630943,-5.00205689005323,0.399572767305923,28101.4150755405,1122616240.3661
"spg.2",1.99920362007009,-5.00317144166732,0.399699610850533,28860.6460511684,1119308083.52213
"spg.2",2.03105627775636,-5.00008991822117,0.399557286659433,28719.5204114914,1122163358.66774
"spg.2",2.00013604857524,-5.0008532260448,0.399371422187248,28876.2497122288,1119583404.17155
"spg.2",2.00051906770234,-5.00035354108407,0.399780958432,29073.212600708,1123252181.71919
"spg.2",1.99979077489673,-5.00287088020856,0.398541227370525,27769.3695449829,1121610322.66736
"spg.2",2.00017446700617,-5.00236816385831,0.399476722387981,28805.214846611,1120047534.086
"spg.2",1.99985175509745,-5.00084087520813,0.399880620083172,27910.3261687756,1126577922.87051
