"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"bobyqa.1",1.99995963821466,-4.99993725700654,0.400066590112296,2.31575560569763,14.9053776292138
"bobyqa.1",2,-4.9,0.4,2.02949094772339,15.0017553873034
"bobyqa.1",1.99980634622413,-4.89709866877315,0.395884644958139,1.97127842903137,15.0238355134689
"bobyqa.1",1.90707299843639,-4.99999989476729,0.407069153061291,1.77173924446106,13.4311521327573
"bobyqa.1",2,-5,0.4,1.73574018478394,15.6676468919157
"bobyqa.1",1.99394467956448,-4.90624328434306,0.37559527679305,2.04863476753235,14.3470493188578
"bobyqa.1",2.17399245711824,-4.96413394033665,0.340353258947751,2.18349838256836,14.0773745011621
"bobyqa.1",2.00665378345735,-4.97982588895028,0.413635821316515,1.888352394104,13.7648628704169
"bobyqa.1",2.02745691145405,-4.81406525841256,0.443143228920709,1.76272487640381,14.6176681610141
"bobyqa.1",2.1,-5,0.4,1.68983244895935,14.0626986677573
