"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"spg.1",1.99975133801858,-5.00068383424721,0.399795365089305,612.99160861969,12.8660709976776
"spg.1",2.01342747443422,-5.00069668873187,0.399850522901191,588.191113948822,12.714376509827
"spg.1",2.00027715356807,-5.00057873580785,0.399882763551897,595.162438392639,12.7286564045941
"spg.1",1.99972693827763,-5.00010505527101,0.399867849919674,589.1951379776,12.783878201092
"spg.1",2.00179143656715,-5.00071615517306,0.39991364342267,603.509787321091,12.7346602962338
"spg.1",2.01530107006947,-5.00178107926,0.399765024063112,590.125596284866,12.666691546882
"spg.1",2.00002093822549,-5.00064668720709,0.399816409970649,580.803833007812,12.7719212410066
"spg.1",2.00009601774206,-5.00083523520193,0.399647407365091,586.959156751633,12.7375973836432
"spg.1",2.00088346178467,-5.00071651505522,0.399650644307088,587.277993440628,12.6679234038849
"spg.1",2.00015811593078,-4.99909520780491,0.399757509550981,593.206751346588,12.481672408554
