"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.3",3,-3.00001,0,14.5005567073822,10.2739308525348
"hjn.3",11,-3,0,23.6889600753784,8.72661373881742
"hjn.3",1.9999,-5,0.4,2.95252275466919,13.5997152143089
"hjn.3",8,-3.2999999,1e-07,28.750278711319,8.65449419842284
"hjn.3",12.0001,-5,0.4,6.29087328910828,10.2495733935706
"hjn.3",3.001,-2,0,12.5934181213379,11.9639104121472
"hjn.3",5,-3,0.0199,22.3716404438019,9.17521371784683
"hjn.3",5,-3,0,12.5446174144745,9.29370330048089
"hjn.3",3,-4,0.4,3.30070447921753,11.8346277022751
"hjn.3",9,-3,0.1,17.551971912384,8.44872636687418
