"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.100",5.01,-4.98,0.4,2.40207314491272,14.2238135020545
"hjn.100",4.999,-3,0,2.62360715866089,13.189477665645
"hjn.100",6.1,-5,0,1.8242769241333,10.274839203087
"hjn.100",1.9,-5.09999,0.3,1.51426148414612,15.0491836269449
"hjn.100",2.9999,-5,0,1.76447296142578,10.2632451850461
"hjn.100",2.99,-6,0.40003,1.74136924743652,13.4471614354627
"hjn.100",2,-5,0,1.78902864456177,12.031739953492
"hjn.100",3.1,-3.8,0.1,2.04175114631653,12.6160787207937
"hjn.100",4.901,-4,0.009999,3.25158190727234,11.4933030156122
"hjn.100",4.1,-5,0,1.91660809516907,11.4456246295501
