"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"nmkb.1",18.2056085558423,-4.00753073154667,0.0724083160528516,28.6492850780487,7.61192566559524
"nmkb.1",16.0419957435624,-3.69897479943897,0.0660740423964228,25.15895652771,7.45369480229578
"nmkb.1",27.1069470790233,-3.71121121403887,0.181417005921138,13.2685136795044,7.2514426213429
"nmkb.1",127.424431435229,-4.1518177851544,0.0946405155880638,49.009917974472,8.05299924002765
"nmkb.1",88.1290653130125,-4.38606019542294,0.198636801632311,23.2391910552979,7.49970114162656
"nmkb.1",31.2953706176767,-4.42121511341304,0.108574672537516,23.4154069423676,7.65178838010317
"nmkb.1",15.1570347800907,-3.94618135548646,0.199620233356127,18.1859445571899,7.43794971491703
"nmkb.1",45.747105953168,-3.1454097783532,0.0775293779539186,31.9926564693451,8.06825673795938
"nmkb.1",24.258170186712,-3.24661403039495,0.165753735597655,11.4579508304596,7.84190581541501
"nmkb.1",27.5012586617293,-4.19802450714013,0.0824520454236355,29.9593005180359,7.81631800630889
