"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.2",646.273216702175,-3,0,269.752733945847,8.27375546896939
"alo.2",88.363080109287,-6,0,121.110165596008,8.90087087810688
"alo.2",544.632758911658,-4,0,359.429131269455,8.89133685893067
"alo.2",737.470083902933,-4,0,113.065384626389,7.83038115809201
"alo.2",382.771124331967,-3,0,119.419881343842,7.62869216491662
"alo.2",974.26343450899,-4,0,106.089782238007,9.03063943420114
"alo.2",304.809973211614,-4,0,109.67987370491,7.73895494309118
"alo.2",242.128807456347,-3,0,162.551546812057,7.93507780835843
"alo.2",728.546614989099,-3,0,71.300089597702,8.27778923940298
"alo.2",800.772405383231,-3,0,103.740875482559,7.76607783542703
