"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.300",5,-5,0,5.46214532852173,5.91602908543391
"hjn.300",8.01,-3.99,0.1,6.73672246932983,6.30180592151643
"hjn.300",5.0099,-4,0,7.12518119812012,5.61354281932211
"hjn.300",4,-2.9999,0,7.53146314620972,6.32502281614031
"hjn.300",2.001,-3.001,0,5.12634253501892,6.80696865970475
"hjn.300",4,-5,0,3.7351758480072,5.2577121281607
"hjn.300",3,-4.9,0.3,2.35583472251892,7.26590291177914
"hjn.300",2,-5.1,0.4,2.27807283401489,9.8999195241739
"hjn.300",5.01,-3,0.010001,6.07962870597839,6.02601423953774
"hjn.300",2,-4.59,0.4,2.32782602310181,7.29410705673745
