"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.2",1024,-3,0,134.457705497742,8.3537474032532
"gwo.2",101.027481477403,-4,0,240.692225456238,7.72894831671329
"gwo.2",187.895568121397,-3,0,186.179916858673,8.34779254752885
"gwo.2",665.58555444045,-3,0,234.944215297699,7.79966820333467
"gwo.2",958.038016806456,-3,0,209.54887843132,8.6318051048426
"gwo.2",98.7658640525294,-5,0,184.418566942215,7.52967441740669
"gwo.2",137.998641048939,-4,0,226.799386739731,8.55665018419331
"gwo.2",799.517961326679,-3,0,129.6820936203,7.46085495611496
"gwo.2",605.652403631539,-4,0,151.497676610947,7.85239081329493
"gwo.2",742.850116232379,-3,0,126.843435287476,8.07645038238176
