"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",277.282415270727,-2,0,70.3030898571014,9.95218897415682
"goa.2",391.597422552492,-4,0,87.2542309761047,8.43932784660774
"goa.2",807.191099187815,-4,0,292.102620840073,7.81738456067747
"goa.2",958.733260582325,-6,0,93.0967719554901,11.0081833168659
"goa.2",841.289225112684,-2,0,99.3819124698639,8.53132660724932
"goa.2",814.921412069265,-6,0,396.786275625229,8.73934961042705
"goa.2",46.8273900763449,-4,0,289.141604661942,8.77406789536228
"goa.2",584.133476121527,-8,0,59.0730938911438,11.01183136649
"goa.2",618.985493632167,-3,0,48.7404885292053,9.03115051594165
"goa.2",678.74605867267,-3,0,59.577850818634,7.89676345735375
