"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.1",1.99176519893592,-5.04158400469067,0.400486821037604,32.7171764373779,15.5435055149055
"lbfgsb3.1",1.99992737263455,-4.99963686317273,0.399970949053818,38.7150468826294,14.2226026819488
"lbfgsb3.1",2.07334435963331,-4.99992272977267,0.397900605370335,129.489886522293,14.337179764378
"lbfgsb3.1",1.97836003213898,-5.10562693867181,0.392043452814202,34.0336811542511,13.6351209567524
"lbfgsb3.1",1.99382693098327,-5.03078060981406,0.400473169483484,28.699526309967,15.0909902943539
"lbfgsb3.1",2.00098931611693,-5.00000484009842,0.399999612792126,83.7276721000671,15.0985906168667
"lbfgsb3.1",2.01567894613185,-5.00007670717286,0.399993863426171,68.5235457420349,14.9380015469623
"lbfgsb3.1",1.9999999999932,-4.99999999996602,0.399999999997282,30.0997488498688,15.1131738537635
"lbfgsb3.1",1.99995655970144,-5.00021720149278,0.400004344029856,28.8740899562836,15.3466272868256
"lbfgsb3.1",1.99999997694651,-5.00000011526747,0.400000002305349,28.8543255329132,14.2872472959483
