"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.1",841.577800427975,-4,0,51.854074716568,9.84712789621926
"mfo.1",35.6721954337399,-5,0,41.9938611984253,10.6439790050399
"mfo.1",430.062410405499,-4,0,61.4929709434509,9.02996361990278
"mfo.1",84.2634815494816,-5,0,52.36958360672,9.14535980739113
"mfo.1",717.528045634925,-4,0,32.3049077987671,9.1498042606921
"mfo.1",264.632398854481,-3,0,80.7790529727936,9.56842170486396
"mfo.1",656.938708956985,-6,0,63.2355473041534,9.0735835704467
"mfo.1",1024,-3,0,52.6799235343933,9.36963015272727
"mfo.1",239.503526107077,-5,0,116.774287939072,9.82786148568724
"mfo.1",552.871649698395,-3,0,81.8450210094452,9.39249890275068
