"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.500",3.01,-5,0,8.72628331184387,0.393703079314335
"hjn.500",2.99,-5.9999,0,9.1181538105011,0.415639487849585
"hjn.500",4.9999999,-5,0,9.40229654312134,0.521075118221491
"hjn.500",2,-6,0.4,3.21302008628845,1.21782520712108
"hjn.500",2.1,-4.901,0,8.18463397026062,0.782518485346685
"hjn.500",2,-6,0,6.32610273361206,0.685646278688077
"hjn.500",1.9999999,-4,0.4,3.59441685676575,1.80529466381376
"hjn.500",2,-3.9,0.2,6.01725602149963,0.775588934004433
"hjn.500",2,-5,0.4,2.17441821098328,0.624265501637584
"hjn.500",2,-5,0.4,3.51387143135071,0.380461366961016
