"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.1",2,-3.001,0.001,20.8553872108459,9.58281940302581
"hjn.1",5.9,-3,0,26.882426738739,8.15086675793662
"hjn.1",8.1,-3.01,0,35.4192790985107,7.80882445477388
"hjn.1",2.1,-5,0.101,12.9198403358459,12.3498502713783
"hjn.1",6,-3.1,0,25.6298468112946,8.0395654634688
"hjn.1",9,-3,0,29.8039345741272,7.82097310247579
"hjn.1",5.01,-3.010101,0,33.0021688938141,8.31898598652208
"hjn.1",5.000001,-2.699999,0.01,35.0430793762207,8.15969619398519
"hjn.1",5,-3,0,22.7015154361725,8.45878439592464
"hjn.1",5,-3,0,26.1746773719788,8.55721151892924
