"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.1",840.121727154832,-3,0,47.9949190616608,10.1280406800562
"gwo.1",216.771233782242,-3,0,49.1529586315155,10.8194232302313
"gwo.1",104.160476669744,-4,0,51.9136347770691,13.5639031668793
"gwo.1",842.589696417093,-3,0,59.8271346092224,10.0979949686907
"gwo.1",403.512218664754,-3,0,50.4827132225037,9.14017995785292
"gwo.1",753.429355364811,-3,0,45.4351258277893,8.39434234983126
"gwo.1",812.659381162186,-3,0,50.8588242530823,8.47865668539785
"gwo.1",106.096499543188,-5,0,23.2964029312134,10.4132302688872
"gwo.1",906.859534815714,-3,0,47.1717348098755,9.38435179466431
"gwo.1",108.596396849909,-4,0,50.5904533863068,9.35050089933581
