"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.2",500,5,8,0.09,0.112948569538614,2637.9968059063
"Rcgmin.2",500.000000001423,5,8,0.0899963848978854,0.110798743178436,34751.1668066978
"Rcgmin.2",500,5,8,0.09,0.10749131800893,1901.1106774807
"Rcgmin.2",500,5,8,0.09,0.108648916818257,1906.77010202408
"Rcgmin.2",499.99999999975,5,8,0.0899998677956143,0.108400859930544,13330.5770440102
"Rcgmin.2",500,5,8,0.09,0.111542913841574,1899.6269865036
"Rcgmin.2",500,5,8,0.0899999965784227,0.108483545559782,48867.9442760944
"Rcgmin.2",500,5,8,0.09,0.109723829998346,1836.93901157379
"Rcgmin.2",500,5,8,0.09,0.109806515627584,1852.38687229156
"Rcgmin.2",500,5,8,0.09,0.109641144369109,1819.61482977867
