"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"bobyqa.2",500.005416371081,5,8,0.1,0.112948569538614,8077.96994066238
"bobyqa.2",500.004597541564,5,8,0.0999983188805498,0.112121713246238,9153.61000847816
"bobyqa.2",500.017861028795,5,8,0.1,0.108979659335208,7636.85416769981
"bobyqa.2",500.001495748496,5,8,0.0986690681340484,0.111625599470812,7859.49791407585
"bobyqa.2",500.001954905441,5,8,0.0987322665417617,0.112039027617,7164.37380385399
"bobyqa.2",500.019806722952,5,8,0.1,0.109310401852158,8715.85420203209
"bobyqa.2",499.999921054944,5,8,0.0998023675055478,0.110881428807673,7790.40706849098
"bobyqa.2",499.9920377485,5,8,0.0998725173068807,0.110716057549198,8225.715955019
"bobyqa.2",500.009194920388,5,8,0.0999965712611648,0.112369770133951,8061.8044025898
"bobyqa.2",499.996962103709,5,8,0.1,0.110385315032247,8346.97819018364
