"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.50",501,5,8,0.09,0.272251743606775,39.1811833381653
"hjn.50",500,5,8,0.09,0.270840252407838,32.2037403583527
"hjn.50",500,3,7,0.09,0.250996346728662,32.7719166278839
"hjn.50",499,5,8,0.09,0.272251743606775,27.3536393642426
"hjn.50",500,5,9,0.09,0.291016273663235,28.8617267608643
"hjn.50",500,5,8,0.1,0.287446031218864,26.4580302238464
"hjn.50",499,4,9,0.09,0.277565592826304,27.4828145503998
"hjn.50",500,5,7,0.001,0.285536366655596,28.9769823551178
"hjn.50",500,4,8,0.1,0.274908668216539,23.8517770767212
"hjn.50",500,7,7,0.09,0.28155097974095,43.1103963851929
